LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1759437235.495407,170788.000,24884,2,EA,1,100,0.042139
1759437235.561411,170854.000,24899,1,EA,1,100,0.042150
1759437235.628415,170921.000,24919,2,EA,1,100,0.042165
1759437235.695418,170988.000,24919,2,EA,1,100,0.042168
1759437235.761422,171054.000,24934,1,EA,1,100,0.042172
1759437235.828426,171121.000,24955,2,EA,1,100,0.042182
1759437235.895430,171188.000,24955,2,EA,1,100,0.042191
1759437235.961434,171254.000,24970,1,EA,1,100,0.042201
1759437236.028437,171321.000,24986,2,EA,1,100,0.042213
1759437236.095441,171388.000,24986,2,EA,1,100,0.042222
1759437236.161445,171454.000,25001,1,EA,1,100,0.042233
1759437236.228449,171521.000,25019,2,EA,1,100,0.042246
1759437236.295453,171588.000,25019,2,EA,1,100,0.042257
1759437236.361456,171654.000,25035,1,EA,1,100,0.042268
1759437236.428460,171721.000,25053,2,EA,1,100,0.042271
1759437236.495464,171788.000,25053,2,EA,1,100,0.042279
1759437236.561468,171854.000,25067,1,EA,1,100,0.042291
1759437236.628471,171921.000,25084,2,EA,1,100,0.042302
1759437236.695475,171988.000,25084,2,EA,1,100,0.042311
1759437236.761979,172054.500,25101,2,EA,1,100,0.042321
1759437236.828483,172121.000,25101,2,EA,1,100,0.042336
1759437236.895487,172188.000,25117,1,EA,1,100,0.042345
1759437236.961990,172254.500,25134,2,EA,1,100,0.042351
1759437237.028494,172321.000,25134,2,EA,1,100,0.042359
1759437237.095498,172388.000,25150,1,EA,1,100,0.042368
1759437237.162002,172454.500,25165,2,EA,1,100,0.042380
1759437237.228506,172521.000,25165,2,EA,1,100,0.042386
1759437237.294509,172587.000,25181,1,EA,1,100,0.042396
1759437237.361513,172654.000,25198,2,EA,1,100,0.042407
1759437237.428517,172721.000,25198,2,EA,1,100,0.042412
1759437237.494521,172787.000,25214,1,EA,1,100,0.042420
1759437237.561524,172854.000,25229,2,EA,1,100,0.042430
1759437237.628528,172921.000,25229,2,EA,1,100,0.042439
1759437237.694532,172987.000,25246,1,EA,1,100,0.042447
1759437237.761536,173054.000,25262,2,EA,1,100,0.042453
1759437237.828540,173121.000,25262,2,EA,1,100,0.042468
1759437237.894543,173187.000,25278,1,EA,1,100,0.042481
1759437237.961547,173254.000,25294,2,EA,1,100,0.042488
1759437238.028551,173321.000,25294,2,EA,1,100,0.042501
1759437238.094555,173387.000,25310,1,EA,1,100,0.042513
1759437238.161558,173454.000,25324,2,EA,1,100,0.042525
1759437238.228562,173521.000,25324,2,EA,1,100,0.042534
1759437238.294566,173587.000,25342,1,EA,1,100,0.042546
1759437238.361570,173654.000,25360,2,EA,1,100,0.042554
1759437238.428574,173721.000,25360,2,EA,1,100,0.042561
1759437238.495578,173788.000,25376,1,EA,1,100,0.042570
1759437238.562081,173854.500,25391,2,EA,1,100,0.042580
1759437238.628585,173921.000,25391,2,EA,1,100,0.042592
1759437238.694589,173987.000,25407,1,EA,1,100,0.042603
1759437238.761593,174054.000,25424,2,EA,1,100,0.042606
1759437238.828596,174121.000,25424,2,EA,1,100,0.042616
1759437238.894600,174187.000,25440,1,EA,1,100,0.042631
1759437238.961604,174254.000,25458,2,EA,1,100,0.042641
1759437239.028608,174321.000,25458,2,EA,1,100,0.042652
1759437239.095112,174387.500,25475,2,EA,1,100,0.042664
1759437239.161615,174454.000,25475,2,EA,1,100,0.042669
1759437239.228619,174521.000,25490,1,EA,1,100,0.042677
1759437239.295123,174587.500,25507,2,EA,1,100,0.042687
1759437239.361627,174654.000,25507,2,EA,1,100,0.042697
1759437239.428630,174721.000,25522,1,EA,1,100,0.042705
1759437239.495134,174787.500,25537,2,EA,1,100,0.042713
1759437239.561638,174854.000,25537,2,EA,1,100,0.042722
1759437239.628642,174921.000,25552,1,EA,1,100,0.042734
1759437239.695146,174987.500,25571,2,EA,1,100,0.042746
1759437239.761649,175054.000,25571,2,EA,1,100,0.042750
1759437239.828653,175121.000,25586,1,EA,1,100,0.042761
1759437239.895157,175187.500,25601,2,EA,1,100,0.042775
1759437239.961661,175254.000,25601,2,EA,1,100,0.042784
1759437240.028665,175321.000,25618,1,EA,1,100,0.042795
1759437240.095168,175387.500,25636,2,EA,1,100,0.042804
1759437240.161672,175454.000,25636,2,EA,1,100,0.042813
1759437240.228676,175521.000,25651,1,EA,1,100,0.042822
