LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1759437261.694895,196986.000,29069,3,MY,1,100,-15
1759437261.734897,197026.000,29069,3,MY,1,100,-15
1759437261.774899,197066.000,29087,2,MY,1,100,-15
1759437261.814902,197106.000,29087,2,MY,1,100,-15
1759437261.854904,197146.000,29102,3,MY,1,100,-15
1759437261.894906,197186.000,29102,3,MY,1,100,-15
1759437261.934908,197226.000,29102,3,MY,1,100,-15
1759437261.974911,197266.000,29119,2,MY,1,100,-14
1759437262.014913,197306.000,29119,2,MY,1,100,-14
1759437262.059249,197350.333,29136,3,MY,1,100,-15
1759437262.103585,197394.667,29136,3,MY,1,100,-15
1759437262.147921,197439.000,29136,3,MY,1,100,-14
1759437262.187923,197479.000,29153,2,MY,1,100,-15
1759437262.227925,197519.000,29153,2,MY,1,100,-16
1759437262.267927,197559.000,29170,3,MY,1,100,-16
1759437262.307930,197599.000,29170,3,MY,1,100,-15
1759437262.347932,197639.000,29170,3,MY,1,100,-15
1759437262.387934,197679.000,29187,2,MY,1,100,-15
1759437262.427936,197719.000,29187,2,MY,1,100,-16
1759437262.467939,197759.000,29204,3,MY,1,100,-15
1759437262.507941,197799.000,29204,3,MY,1,100,-16
1759437262.547943,197839.000,29204,3,MY,1,100,-15
1759437262.587945,197879.000,29219,2,MY,1,100,-15
1759437262.627948,197919.000,29219,2,MY,1,100,-15
1759437262.667950,197959.000,29235,3,MY,1,100,-15
1759437262.707952,197999.000,29235,3,MY,1,100,-16
1759437262.747955,198039.000,29235,3,MY,1,100,-16
1759437262.787957,198079.000,29253,3,MY,1,100,-15
1759437262.827959,198119.000,29253,3,MY,1,100,-16
1759437262.867961,198159.000,29253,3,MY,1,100,-15
1759437262.907964,198199.000,29268,2,MY,1,100,-14
1759437262.947966,198239.000,29268,2,MY,1,100,-15
1759437262.987968,198279.000,29286,3,MY,1,100,-15
1759437263.027971,198319.000,29286,3,MY,1,100,-16
1759437263.067973,198359.000,29286,3,MY,1,100,-16
1759437263.107975,198399.000,29301,2,MY,1,100,-15
1759437263.147977,198439.000,29301,2,MY,1,100,-15
1759437263.194480,198485.500,29317,2,MY,1,100,-14
1759437263.240983,198532.000,29317,2,MY,1,100,-15
1759437263.280985,198572.000,29338,3,MY,1,100,-15
1759437263.320987,198612.000,29338,3,MY,1,100,-14
1759437263.360989,198652.000,29338,3,MY,1,100,-15
1759437263.400992,198692.000,29353,2,MY,1,100,-15
1759437263.440994,198732.000,29353,2,MY,1,100,-15
1759437263.480996,198772.000,29368,3,MY,1,100,-15
1759437263.520998,198812.000,29368,3,MY,1,100,-15
1759437263.561001,198852.000,29368,3,MY,1,100,-16
1759437263.601003,198892.000,29384,2,MY,1,100,-15
1759437263.641005,198932.000,29384,2,MY,1,100,-15
1759437263.681008,198972.000,29402,3,MY,1,100,-15
1759437263.721010,199012.000,29402,3,MY,1,100,-15
1759437263.761012,199052.000,29402,3,MY,1,100,-15
1759437263.801014,199092.000,29419,3,MY,1,100,-15
1759437263.841017,199132.000,29419,3,MY,1,100,-16
1759437263.881019,199172.000,29419,3,MY,1,100,-14
1759437263.921021,199212.000,29434,2,MY,1,100,-14
1759437263.961024,199252.000,29434,2,MY,1,100,-15
1759437264.001026,199292.000,29451,3,MY,1,100,-16
1759437264.041028,199332.000,29451,3,MY,1,100,-15
1759437264.081030,199372.000,29451,3,MY,1,100,-15
1759437264.121032,199412.000,29468,2,MY,1,100,-15
1759437264.161035,199452.000,29468,2,MY,1,100,-15
1759437264.201037,199492.000,29484,3,MY,1,100,-16
1759437264.241039,199532.000,29484,3,MY,1,100,-16
1759437264.281042,199572.000,29484,3,MY,1,100,-15
1759437264.327544,199618.500,29499,2,MY,1,100,-15
1759437264.374047,199665.000,29499,2,MY,1,100,-15
1759437264.414549,199705.500,29515,2,MY,1,100,-15
1759437264.455051,199746.000,29515,2,MY,1,100,-15
1759437264.494720,199785.667,29530,3,MY,1,100,-15
1759437264.534389,199825.333,29530,3,MY,1,100,-15
1759437264.574058,199865.000,29530,3,MY,1,100,-15
1759437264.614061,199905.000,29546,2,MY,1,100,-14
1759437264.654063,199945.000,29546,2,MY,1,100,-15
1759437264.694065,199985.000,29565,3,MY,1,100,-15
1759437264.734067,200025.000,29565,3,MY,1,100,-15
1759437264.774070,200065.000,29565,3,MY,1,100,-16
1759437264.814072,200105.000,29583,3,MY,1,100,-16
1759437264.854074,200145.000,29583,3,MY,1,100,-16
1759437264.894076,200185.000,29583,3,MY,1,100,-17
1759437264.934079,200225.000,29598,2,MY,1,100,-15
1759437264.974081,200265.000,29598,2,MY,1,100,-15
1759437265.014083,200305.000,29617,3,MY,1,100,-15
1759437265.054085,200345.000,29617,3,MY,1,100,-15
1759437265.094088,200385.000,29617,3,MY,1,100,-16
1759437265.134090,200425.000,29631,2,MY,1,100,-16
1759437265.174092,200465.000,29631,2,MY,1,100,-15
1759437265.214095,200505.000,29647,3,MY,1,100,-14
1759437265.254097,200545.000,29647,3,MY,1,100,-16
1759437265.294099,200585.000,29647,3,MY,1,100,-16
1759437265.334101,200625.000,29663,2,MY,1,100,-15
1759437265.374104,200665.000,29663,2,MY,1,100,-15
1759437265.414106,200705.000,29679,2,MY,1,100,-15
1759437265.454108,200745.000,29679,2,MY,1,100,-15
1759437265.498777,200789.667,29693,3,MY,1,100,-16
1759437265.543447,200834.333,29693,3,MY,1,100,-16
1759437265.588116,200879.000,29693,3,MY,1,100,-15
1759437265.628118,200919.000,29712,2,MY,1,100,-15
1759437265.668120,200959.000,29712,2,MY,1,100,-15
1759437265.708123,200999.000,29729,3,MY,1,100,-16
1759437265.748125,201039.000,29729,3,MY,1,100,-15
1759437265.788127,201079.000,29729,3,MY,1,100,-16
1759437265.828130,201119.000,29745,3,MY,1,100,-15
1759437265.868132,201159.000,29745,3,MY,1,100,-17
1759437265.908134,201199.000,29745,3,MY,1,100,-15
1759437265.948136,201239.000,29759,2,MY,1,100,-16
1759437265.988139,201279.000,29759,2,MY,1,100,-15
1759437266.028141,201319.000,29776,3,MY,1,100,-15
1759437266.068143,201359.000,29776,3,MY,1,100,-16
1759437266.108145,201399.000,29776,3,MY,1,100,-15
1759437266.148148,201439.000,29791,2,MY,1,100,-14
1759437266.188150,201479.000,29791,2,MY,1,100,-15
1759437266.228152,201519.000,29809,3,MY,1,100,-17
1759437266.268154,201559.000,29809,3,MY,1,100,-15
1759437266.308157,201599.000,29809,3,MY,1,100,-16
1759437266.348159,201639.000,29826,2,MY,1,100,-15
1759437266.388161,201679.000,29826,2,MY,1,100,-15
1759437266.428164,201719.000,29844,3,MY,1,100,-15
1759437266.468166,201759.000,29844,3,MY,1,100,-16
1759437266.508168,201799.000,29844,3,MY,1,100,-15
1759437266.548170,201839.000,29859,2,MY,1,100,-15
1759437266.588173,201879.000,29859,2,MY,1,100,-14
1759437266.632842,201923.667,29876,3,MY,1,100,-15
1759437266.677511,201968.333,29876,3,MY,1,100,-15
1759437266.722180,202013.000,29876,3,MY,1,100,-15
1759437266.762182,202053.000,29893,2,MY,1,100,-14
1759437266.802185,202093.000,29893,2,MY,1,100,-15
1759437266.842187,202133.000,29910,3,MY,1,100,-15
1759437266.882189,202173.000,29910,3,MY,1,100,-17
1759437266.922192,202213.000,29910,3,MY,1,100,-15
1759437266.962194,202253.000,29926,2,MY,1,100,-15
1759437267.002196,202293.000,29926,2,MY,1,100,-16
1759437267.042198,202333.000,29944,3,MY,1,100,-14
1759437267.082201,202373.000,29944,3,MY,1,100,-15
1759437267.122203,202413.000,29944,3,MY,1,100,-15
1759437267.162205,202453.000,29959,2,MY,1,100,-14
1759437267.202208,202493.000,29959,2,MY,1,100,-15
1759437267.242210,202533.000,29974,3,MY,1,100,-16
1759437267.282212,202573.000,29974,3,MY,1,100,-16
1759437267.322214,202613.000,29974,3,MY,1,100,-15
1759437267.362216,202653.000,29992,2,MY,1,100,-15
1759437267.402219,202693.000,29992,2,MY,1,100,-15
1759437267.441888,202732.667,30008,3,MY,1,100,-14
1759437267.481557,202772.333,30008,3,MY,1,100,-15
1759437267.521226,202812.000,30008,3,MY,1,100,-15
1759437267.561228,202852.000,30023,2,MY,1,100,-15
1759437267.601230,202892.000,30023,2,MY,1,100,-15
1759437267.641232,202932.000,30039,3,MY,1,100,-15
1759437267.681235,202972.000,30039,3,MY,1,100,-15
1759437267.721237,203012.000,30039,3,MY,1,100,-16
1759437267.761239,203052.000,30054,2,MY,1,100,-15
1759437267.801242,203092.000,30054,2,MY,1,100,-15
1759437267.845577,203136.333,30070,3,MY,1,100,-14
1759437267.889913,203180.667,30070,3,MY,1,100,-16
1759437267.934249,203225.000,30070,3,MY,1,100,-15
1759437267.974251,203265.000,30088,2,MY,1,100,-16
1759437268.014254,203305.000,30088,2,MY,1,100,-16
1759437268.054256,203345.000,30103,3,MY,1,100,-15
1759437268.094258,203385.000,30103,3,MY,1,100,-15
1759437268.134260,203425.000,30103,3,MY,1,100,-16
1759437268.174263,203465.000,30120,2,MY,1,100,-16
1759437268.214265,203505.000,30120,2,MY,1,100,-16
1759437268.254601,203545.333,30136,3,MY,1,100,-14
1759437268.294936,203585.667,30136,3,MY,1,100,-14
1759437268.335272,203626.000,30136,3,MY,1,100,-15
1759437268.375274,203666.000,30157,2,MY,1,100,-15
1759437268.415276,203706.000,30157,2,MY,1,100,-16
1759437268.455279,203746.000,30172,3,MY,1,100,-15
1759437268.495281,203786.000,30172,3,MY,1,100,-16
1759437268.535283,203826.000,30172,3,MY,1,100,-15
1759437268.575285,203866.000,30187,2,MY,1,100,-15
1759437268.615288,203906.000,30187,2,MY,1,100,-15
1759437268.655290,203946.000,30208,3,MY,1,100,-15
1759437268.695292,203986.000,30208,3,MY,1,100,-14
1759437268.735295,204026.000,30208,3,MY,1,100,-15
1759437268.775297,204066.000,30223,2,MY,1,100,-15
1759437268.815299,204106.000,30223,2,MY,1,100,-16
1759437268.855301,204146.000,30239,3,MY,1,100,-15
1759437268.895304,204186.000,30239,3,MY,1,100,-15
1759437268.935306,204226.000,30239,3,MY,1,100,-15
1759437268.981308,204272.000,30254,2,MY,1,100,-15
1759437269.027311,204318.000,30254,2,MY,1,100,-15
1759437269.067313,204358.000,30270,3,MY,1,100,-16
1759437269.107316,204398.000,30270,3,MY,1,100,-15
1759437269.147318,204438.000,30270,3,MY,1,100,-15
1759437269.187320,204478.000,30285,2,MY,1,100,-15
1759437269.227323,204518.000,30285,2,MY,1,100,-16
1759437269.267325,204558.000,30304,3,MY,1,100,-14
1759437269.307327,204598.000,30304,3,MY,1,100,-16
1759437269.347329,204638.000,30304,3,MY,1,100,-15
1759437269.387331,204678.000,30320,2,MY,1,100,-16
1759437269.427334,204718.000,30320,2,MY,1,100,-16
1759437269.467336,204758.000,30336,3,MY,1,100,-15
1759437269.507338,204798.000,30336,3,MY,1,100,-15
1759437269.547341,204838.000,30336,3,MY,1,100,-15
1759437269.587343,204878.000,30352,3,MY,1,100,-14
1759437269.627345,204918.000,30352,3,MY,1,100,-15
1759437269.667347,204958.000,30352,3,MY,1,100,-14
1759437269.707350,204998.000,30371,2,MY,1,100,-15
1759437269.747352,205038.000,30371,2,MY,1,100,-15
1759437269.787354,205078.000,30385,3,MY,1,100,-15
1759437269.827357,205118.000,30385,3,MY,1,100,-15
1759437269.867359,205158.000,30385,3,MY,1,100,-16
1759437269.907361,205198.000,30401,2,MY,1,100,-15
1759437269.947363,205238.000,30401,2,MY,1,100,-15
1759437269.987366,205278.000,30417,2,MY,1,100,-15
1759437270.027368,205318.000,30417,2,MY,1,100,-15
1759437270.072037,205362.667,30437,3,MY,1,100,-16
1759437270.116706,205407.333,30437,3,MY,1,100,-15
1759437270.161376,205452.000,30437,3,MY,1,100,-16
1759437270.201378,205492.000,30451,2,MY,1,100,-15
1759437270.241380,205532.000,30451,2,MY,1,100,-15
1759437270.281382,205572.000,30470,3,MY,1,100,-15
1759437270.321385,205612.000,30470,3,MY,1,100,-15
1759437270.361387,205652.000,30470,3,MY,1,100,-16
1759437270.401389,205692.000,30485,2,MY,1,100,-15
1759437270.441391,205732.000,30485,2,MY,1,100,-16
1759437270.481394,205772.000,30501,3,MY,1,100,-15
1759437270.521396,205812.000,30501,3,MY,1,100,-17
1759437270.561398,205852.000,30501,3,MY,1,100,-15
1759437270.601401,205892.000,30515,2,MY,1,100,-15
1759437270.641403,205932.000,30515,2,MY,1,100,-15
1759437270.681405,205972.000,30532,3,MY,1,100,-14
1759437270.721407,206012.000,30532,3,MY,1,100,-14
1759437270.761410,206052.000,30532,3,MY,1,100,-15
1759437270.801079,206091.667,30547,3,MY,1,100,-15
1759437270.840747,206131.333,30547,3,MY,1,100,-16
1759437270.880416,206171.000,30547,3,MY,1,100,-15
1759437270.920919,206211.500,30565,2,MY,1,100,-15
1759437270.961421,206252.000,30565,2,MY,1,100,-15
1759437271.001090,206291.667,30581,3,MY,1,100,-15
1759437271.040759,206331.333,30581,3,MY,1,100,-16
1759437271.080428,206371.000,30581,3,MY,1,100,-15
1759437271.120930,206411.500,30596,2,MY,1,100,-15
1759437271.161432,206452.000,30596,2,MY,1,100,-15
1759437271.207935,206498.500,30611,2,MY,1,100,-15
1759437271.254438,206545.000,30611,2,MY,1,100,-15
1759437271.294440,206585.000,30628,3,MY,1,100,-15
1759437271.334442,206625.000,30628,3,MY,1,100,-15
1759437271.374444,206665.000,30628,3,MY,1,100,-15
1759437271.414447,206705.000,30645,2,MY,1,100,-16
1759437271.454449,206745.000,30645,2,MY,1,100,-15
1759437271.494451,206785.000,30660,3,MY,1,100,-15
1759437271.534453,206825.000,30660,3,MY,1,100,-15
1759437271.574456,206865.000,30660,3,MY,1,100,-16
1759437271.614458,206905.000,30676,2,MY,1,100,-16
1759437271.654460,206945.000,30676,2,MY,1,100,-14
1759437271.694463,206985.000,30696,3,MY,1,100,-16
1759437271.734465,207025.000,30696,3,MY,1,100,-15
1759437271.774467,207065.000,30696,3,MY,1,100,-15
1759437271.814469,207105.000,30711,3,MY,1,100,-15
1759437271.854472,207145.000,30711,3,MY,1,100,-15
1759437271.894474,207185.000,30711,3,MY,1,100,-15
1759437271.934476,207225.000,30726,2,MY,1,100,-15
1759437271.974478,207265.000,30726,2,MY,1,100,-15
1759437272.014481,207305.000,30742,3,MY,1,100,-15
1759437272.054483,207345.000,30742,3,MY,1,100,-15
1759437272.094485,207385.000,30742,3,MY,1,100,-15
1759437272.134488,207425.000,30760,2,MY,1,100,-16
1759437272.174490,207465.000,30760,2,MY,1,100,-16
1759437272.214492,207505.000,30775,3,MY,1,100,-15
1759437272.254494,207545.000,30775,3,MY,1,100,-15
1759437272.294497,207585.000,30775,3,MY,1,100,-15
1759437272.341499,207632.000,30791,2,MY,1,100,-15
1759437272.388502,207679.000,30791,2,MY,1,100,-14
1759437272.428004,207718.500,30806,2,MY,1,100,-15
1759437272.467506,207758.000,30806,2,MY,1,100,-15
1759437272.507509,207798.000,30824,3,MY,1,100,-15
1759437272.547511,207838.000,30824,3,MY,1,100,-15
1759437272.587513,207878.000,30824,3,MY,1,100,-15
1759437272.627516,207918.000,30840,2,MY,1,100,-16
1759437272.667518,207958.000,30840,2,MY,1,100,-15
1759437272.707520,207998.000,30855,3,MY,1,100,-15
1759437272.747522,208038.000,30855,3,MY,1,100,-15
1759437272.787525,208078.000,30855,3,MY,1,100,-15
1759437272.827527,208118.000,30870,3,MY,1,100,-15
1759437272.867529,208158.000,30870,3,MY,1,100,-15
1759437272.907531,208198.000,30870,3,MY,1,100,-15
1759437272.947534,208238.000,30886,2,MY,1,100,-15
1759437272.987536,208278.000,30886,2,MY,1,100,-15
1759437273.027538,208318.000,30904,3,MY,1,100,-15
1759437273.067541,208358.000,30904,3,MY,1,100,-15
1759437273.107543,208398.000,30904,3,MY,1,100,-16
1759437273.147545,208438.000,30919,2,MY,1,100,-16
1759437273.187547,208478.000,30919,2,MY,1,100,-15
1759437273.227550,208518.000,30936,3,MY,1,100,-15
1759437273.267552,208558.000,30936,3,MY,1,100,-16
1759437273.307554,208598.000,30936,3,MY,1,100,-15
1759437273.347556,208638.000,30953,2,MY,1,100,-15
1759437273.387559,208678.000,30953,2,MY,1,100,-15
1759437273.427561,208718.000,30968,2,MY,1,100,-15
1759437273.467563,208758.000,30968,2,MY,1,100,-15
1759437273.512233,208802.667,30986,3,MY,1,100,-15
1759437273.556902,208847.333,30986,3,MY,1,100,-15
1759437273.601571,208892.000,30986,3,MY,1,100,-16
1759437273.641573,208932.000,31001,3,MY,1,100,-15
1759437273.681576,208972.000,31001,3,MY,1,100,-18
1759437273.721578,209012.000,31001,3,MY,1,100,-15
1759437273.761580,209052.000,31019,2,MY,1,100,-17
1759437273.801582,209092.000,31019,2,MY,1,100,-15
1759437273.841584,209132.000,31034,3,MY,1,100,-15
1759437273.881587,209172.000,31034,3,MY,1,100,-17
1759437273.921589,209212.000,31034,3,MY,1,100,-15
1759437273.961591,209252.000,31051,2,MY,1,100,-15
1759437274.001594,209292.000,31051,2,MY,1,100,-17
1759437274.041596,209332.000,31065,3,MY,1,100,-16
1759437274.081598,209372.000,31065,3,MY,1,100,-16
1759437274.121600,209412.000,31065,3,MY,1,100,-15
1759437274.161603,209452.000,31081,2,MY,1,100,-16
1759437274.201605,209492.000,31081,2,MY,1,100,-15
1759437274.241607,209532.000,31096,3,MY,1,100,-14
1759437274.281610,209572.000,31096,3,MY,1,100,-15
1759437274.321612,209612.000,31096,3,MY,1,100,-15
1759437274.361614,209652.000,31113,2,MY,1,100,-15
1759437274.401616,209692.000,31113,2,MY,1,100,-15
1759437274.441619,209732.000,31129,3,MY,1,100,-17
1759437274.481621,209772.000,31129,3,MY,1,100,-17
1759437274.521623,209812.000,31129,3,MY,1,100,-15
1759437274.561125,209851.500,31147,2,MY,1,100,-15
1759437274.600628,209891.000,31147,2,MY,1,100,-15
1759437274.645297,209935.667,31163,3,MY,1,100,-15
1759437274.689966,209980.333,31163,3,MY,1,100,-16
1759437274.734635,210025.000,31163,3,MY,1,100,-15
1759437274.774637,210065.000,31181,2,MY,1,100,-15
1759437274.814640,210105.000,31181,2,MY,1,100,-15
1759437274.854642,210145.000,31195,3,MY,1,100,-15
1759437274.894644,210185.000,31195,3,MY,1,100,-16
1759437274.934647,210225.000,31195,3,MY,1,100,-15
1759437274.974649,210265.000,31212,2,MY,1,100,-16
1759437275.014651,210305.000,31212,2,MY,1,100,-16
1759437275.054653,210345.000,31227,3,MY,1,100,-16
1759437275.094656,210385.000,31227,3,MY,1,100,-16
1759437275.134658,210425.000,31227,3,MY,1,100,-16
1759437275.174660,210465.000,31245,2,MY,1,100,-16
1759437275.214663,210505.000,31245,2,MY,1,100,-15
1759437275.254665,210545.000,31259,3,MY,1,100,-14
1759437275.294667,210585.000,31259,3,MY,1,100,-15
1759437275.334669,210625.000,31259,3,MY,1,100,-17
1759437275.374671,210665.000,31276,2,MY,1,100,-15
1759437275.414674,210705.000,31276,2,MY,1,100,-15
1759437275.454676,210745.000,31291,3,MY,1,100,-15
1759437275.494678,210785.000,31291,3,MY,1,100,-16
1759437275.534681,210825.000,31291,3,MY,1,100,-16
1759437275.574683,210865.000,31307,2,MY,1,100,-15
1759437275.614685,210905.000,31307,2,MY,1,100,-15
1759437275.654687,210945.000,31322,3,MY,1,100,-17
1759437275.694690,210985.000,31322,3,MY,1,100,-16
1759437275.734692,211025.000,31322,3,MY,1,100,-15
1759437275.774694,211065.000,31338,2,MY,1,100,-16
1759437275.814697,211105.000,31338,2,MY,1,100,-15
1759437275.859032,211149.333,31353,3,MY,1,100,-15
1759437275.903368,211193.667,31353,3,MY,1,100,-15
1759437275.947704,211238.000,31353,3,MY,1,100,-16
1759437275.987706,211278.000,31372,2,MY,1,100,-15
1759437276.027709,211318.000,31372,2,MY,1,100,-15
1759437276.067711,211358.000,31387,3,MY,1,100,-15
1759437276.107713,211398.000,31387,3,MY,1,100,-15
1759437276.147716,211438.000,31387,3,MY,1,100,-15
1759437276.187718,211478.000,31402,2,MY,1,100,-15
1759437276.227720,211518.000,31402,2,MY,1,100,-15
1759437276.267722,211558.000,31417,3,MY,1,100,-14
1759437276.307724,211598.000,31417,3,MY,1,100,-16
1759437276.347727,211638.000,31417,3,MY,1,100,-15
1759437276.387729,211678.000,31434,2,MY,1,100,-14
1759437276.427731,211718.000,31434,2,MY,1,100,-15
1759437276.467734,211758.000,31449,3,MY,1,100,-14
1759437276.507736,211798.000,31449,3,MY,1,100,-16
1759437276.547738,211838.000,31449,3,MY,1,100,-15
1759437276.587740,211878.000,31464,2,MY,1,100,-15
1759437276.627743,211918.000,31464,2,MY,1,100,-15
1759437276.667745,211958.000,31486,3,MY,1,100,-15
1759437276.707747,211998.000,31486,3,MY,1,100,-15
1759437276.747750,212038.000,31486,3,MY,1,100,-15
1759437276.787752,212078.000,31502,2,MY,1,100,-14
1759437276.827754,212118.000,31502,2,MY,1,100,-15
1759437276.867756,212158.000,31517,3,MY,1,100,-15
1759437276.907759,212198.000,31517,3,MY,1,100,-16
1759437276.947761,212238.000,31517,3,MY,1,100,-15
1759437276.994263,212284.500,31533,2,MY,1,100,-14
1759437277.040766,212331.000,31533,2,MY,1,100,-14
1759437277.080768,212371.000,31550,3,MY,1,100,-15
1759437277.120771,212411.000,31550,3,MY,1,100,-16
1759437277.160773,212451.000,31550,3,MY,1,100,-16
1759437277.200775,212491.000,31566,2,MY,1,100,-15
1759437277.240777,212531.000,31566,2,MY,1,100,-15
1759437277.280780,212571.000,31582,3,MY,1,100,-15
1759437277.320782,212611.000,31582,3,MY,1,100,-15
1759437277.360784,212651.000,31582,3,MY,1,100,-15
1759437277.400787,212691.000,31597,2,MY,1,100,-15
1759437277.440789,212731.000,31597,2,MY,1,100,-14
1759437277.480791,212771.000,31612,3,MY,1,100,-15
1759437277.520793,212811.000,31612,3,MY,1,100,-15
1759437277.560796,212851.000,31612,3,MY,1,100,-15
1759437277.600798,212891.000,31632,2,MY,1,100,-16
1759437277.640800,212931.000,31632,2,MY,1,100,-15
1759437277.680803,212971.000,31648,3,MY,1,100,-14
1759437277.720805,213011.000,31648,3,MY,1,100,-15
1759437277.760807,213051.000,31648,3,MY,1,100,-15
1759437277.800809,213091.000,31663,2,MY,1,100,-15
1759437277.840811,213131.000,31663,2,MY,1,100,-15
1759437277.880814,213171.000,31680,3,MY,1,100,-15
1759437277.920816,213211.000,31680,3,MY,1,100,-15
1759437277.960819,213251.000,31680,3,MY,1,100,-16
1759437278.000821,213291.000,31697,3,MY,1,100,-15
1759437278.040823,213331.000,31697,3,MY,1,100,-15
1759437278.080825,213371.000,31697,3,MY,1,100,-16
1759437278.127328,213417.500,31712,2,MY,1,100,-14
1759437278.173831,213464.000,31712,2,MY,1,100,-15
1759437278.213833,213504.000,31729,2,MY,1,100,-16
1759437278.253835,213544.000,31729,2,MY,1,100,-15
1759437278.293837,213584.000,31745,3,MY,1,100,-15
1759437278.333840,213624.000,31745,3,MY,1,100,-15
1759437278.373842,213664.000,31745,3,MY,1,100,-15
1759437278.413844,213704.000,31763,2,MY,1,100,-15
1759437278.453846,213744.000,31763,2,MY,1,100,-16
1759437278.493849,213784.000,31780,3,MY,1,100,-15
1759437278.533851,213824.000,31780,3,MY,1,100,-15
1759437278.573853,213864.000,31780,3,MY,1,100,-15
1759437278.613856,213904.000,31796,2,MY,1,100,-14
1759437278.653858,213944.000,31796,2,MY,1,100,-14
1759437278.693860,213984.000,31811,3,MY,1,100,-15
1759437278.733862,214024.000,31811,3,MY,1,100,-15
1759437278.773865,214064.000,31811,3,MY,1,100,-15
1759437278.813867,214104.000,31827,2,MY,1,100,-15
1759437278.853869,214144.000,31827,2,MY,1,100,-15
1759437278.893871,214184.000,31844,3,MY,1,100,-15
1759437278.933874,214224.000,31844,3,MY,1,100,-15
1759437278.973876,214264.000,31844,3,MY,1,100,-15
1759437279.013878,214304.000,31861,3,MY,1,100,-15
1759437279.053880,214344.000,31861,3,MY,1,100,-15
1759437279.093883,214384.000,31861,3,MY,1,100,-15
1759437279.133885,214424.000,31875,2,MY,1,100,-15
1759437279.173887,214464.000,31875,2,MY,1,100,-15
1759437279.220390,214510.500,31893,2,MY,1,100,-15
1759437279.266893,214557.000,31893,2,MY,1,100,-15
1759437279.306895,214597.000,31909,3,MY,1,100,-15
1759437279.346897,214637.000,31909,3,MY,1,100,-16
1759437279.386899,214677.000,31909,3,MY,1,100,-15
1759437279.426902,214717.000,31925,2,MY,1,100,-14
1759437279.466904,214757.000,31925,2,MY,1,100,-15
1759437279.506906,214797.000,31939,3,MY,1,100,-16
1759437279.546908,214837.000,31939,3,MY,1,100,-15
1759437279.586911,214877.000,31939,3,MY,1,100,-14
1759437279.626913,214917.000,31958,2,MY,1,100,-15
1759437279.666915,214957.000,31958,2,MY,1,100,-15
1759437279.706918,214997.000,31973,3,MY,1,100,-15
1759437279.746920,215037.000,31973,3,MY,1,100,-15
1759437279.786922,215077.000,31973,3,MY,1,100,-15
1759437279.826924,215117.000,31989,2,MY,1,100,-15
1759437279.866927,215157.000,31989,2,MY,1,100,-15
1759437279.906929,215197.000,32003,3,MY,1,100,-15
1759437279.946931,215237.000,32003,3,MY,1,100,-15
1759437279.986933,215277.000,32003,3,MY,1,100,-15
1759437280.026936,215317.000,32020,3,MY,1,100,-15
1759437280.066938,215357.000,32020,3,MY,1,100,-15
1759437280.106940,215397.000,32020,3,MY,1,100,-15
1759437280.146943,215437.000,32035,2,MY,1,100,-15
1759437280.186945,215477.000,32035,2,MY,1,100,-15
1759437280.226947,215517.000,32053,3,MY,1,100,-16
1759437280.266949,215557.000,32053,3,MY,1,100,-14
1759437280.306952,215597.000,32053,3,MY,1,100,-16
1759437280.353954,215644.000,32068,2,MY,1,100,-15
1759437280.400957,215691.000,32068,2,MY,1,100,-16
1759437280.440959,215731.000,32086,2,MY,1,100,-15
1759437280.480962,215771.000,32086,2,MY,1,100,-15
1759437280.520964,215811.000,32101,3,MY,1,100,-16
1759437280.560966,215851.000,32101,3,MY,1,100,-15
1759437280.600968,215891.000,32101,3,MY,1,100,-15
1759437280.640971,215931.000,32118,2,MY,1,100,-15
1759437280.680973,215971.000,32118,2,MY,1,100,-15
1759437280.720642,216010.667,32133,3,MY,1,100,-15
1759437280.760311,216050.333,32133,3,MY,1,100,-15
1759437280.799980,216090.000,32133,3,MY,1,100,-15
1759437280.839982,216130.000,32150,3,MY,1,100,-15
1759437280.879984,216170.000,32150,3,MY,1,100,-15
1759437280.919986,216210.000,32150,3,MY,1,100,-15
1759437280.960489,216250.500,32165,2,MY,1,100,-15
1759437281.000991,216291.000,32165,2,MY,1,100,-15
1759437281.040660,216330.667,32182,3,MY,1,100,-16
1759437281.080329,216370.333,32182,3,MY,1,100,-15
1759437281.119998,216410.000,32182,3,MY,1,100,-15
1759437281.160000,216450.000,32197,2,MY,1,100,-15
1759437281.200002,216490.000,32197,2,MY,1,100,-15
1759437281.240005,216530.000,32214,3,MY,1,100,-16
1759437281.280007,216570.000,32214,3,MY,1,100,-16
1759437281.320009,216610.000,32214,3,MY,1,100,-15
1759437281.360512,216650.500,32232,2,MY,1,100,-15
1759437281.401014,216691.000,32232,2,MY,1,100,-15
1759437281.440683,216730.667,32248,3,MY,1,100,-15
1759437281.480352,216770.333,32248,3,MY,1,100,-15
1759437281.520020,216810.000,32248,3,MY,1,100,-15
1759437281.567523,216857.500,32263,2,MY,1,100,-15
1759437281.615026,216905.000,32263,2,MY,1,100,-15
1759437281.654528,216944.500,32279,2,MY,1,100,-15
1759437281.694030,216984.000,32279,2,MY,1,100,-15
1759437281.734033,217024.000,32296,3,MY,1,100,-15
1759437281.774035,217064.000,32296,3,MY,1,100,-15
