time,ibi_s,hr_bpm
62865.15994858441,0.8079841394064715,74.2588834034227
62865.96793272383,0.8079841394137475,74.258883402754
62866.341625388304,0.37369266447785776,160.55974789827633
62866.84661547544,0.5049900871381396,118.81421344333646
62867.65459961485,0.8079841394064715,74.2588834034227
62868.40198494381,0.7473853289629915,80.27987394835662
62868.7554780048,0.3534930609894218,169.73459063683146
62869.76545817907,0.6766867167607415,88.6673234657485
62870.442144895824,0.6766867167534656,88.66732346670187
62871.10873181084,0.6665869150165236,90.01076776088937
62871.80561813108,0.6968863202419016,86.09725611943844
62872.50250445133,0.6968863202491775,86.09725611853953
62873.24988978029,0.7473853289557155,80.27987394913816
62873.88617729007,0.6362875097838696,94.29699479780838
62874.52246479986,0.6362875097911456,94.29699479673009
62875.471846163666,0.9493813638036954,63.19904970496794
62876.07783426823,0.6059881045657676,99.01184453611371
62876.8757186059,0.7978843376695295,75.19886926875736
62877.71400215054,0.8382835446391255,71.57482737637362
62878.85527974746,1.1412775969220093,52.57266081610483
62879.30977082588,0.4544910784170497,132.01579271693174
62880.016756947865,0.7069861219861195,84.86729531754231
62880.774242078565,0.7574851306999335,79.2094756296518
62881.531727209265,0.7574851306999335,79.2094756296518
62882.20841392602,0.6766867167534656,88.66732346670187
62882.854801237554,0.6463873115353636,92.82360425281558
62883.54158775605,0.6867865184976836,87.36339223904316
62884.21827447281,0.6766867167607415,88.6673234657485
62884.915160793054,0.6968863202419016,86.09725611943844
62885.62214691504,0.7069861219861195,84.86729531754231
62886.2988336318,0.6766867167607415,88.6673234657485
62886.96542054681,0.6665869150092476,90.01076776187186
62887.611807858346,0.6463873115353636,92.82360425281558
62888.29859437684,0.6867865184976836,87.36339223904316
62888.94498168837,0.6463873115280876,92.82360425386044
62889.65196781036,0.7069861219861195,84.86729531754231
62890.39935313931,0.7473853289557155,80.27987394913816
62891.187137675246,0.7877845359325875,76.16295733575346
62892.01532141814,0.8281837428949075,72.44769112500401
62892.87380456627,0.8584831481275614,69.89071379079027
62893.72218791265,0.8483833463833435,70.72274609795193
62894.59077086252,0.8685829498645035,69.07803107274881
62895.44925401064,0.8584831481202855,69.89071379138261
62896.277437753546,0.8281837429094594,72.44769112373105
62897.05512248773,0.7776847341810935,77.15208665267211
62897.7823082132,0.7271857254745555,82.50987044725677
62898.499394136925,0.7170859237230616,83.67198129965243
62899.16598105194,0.6665869150165236,90.01076776088937
62899.87296717393,0.7069861219861195,84.86729531754231
62900.22646023493,0.3534930610039737,169.73459062984415
62901.22634060745,0.6665869150165236,90.01076776088937
62901.973725936405,0.7473853289557155,80.27987394913816
62902.31711919565,0.3433932592452038,174.7267844799374
62902.731211067105,0.4140918714547297,144.8953822474621
62903.46849659432,0.7372855272187735,81.37959824918183
62904.225981725016,0.7574851306926575,79.20947563041265
62905.03396586443,0.8079841394137475,74.258883402754
62905.81165059861,0.7776847341810935,77.15208665267211
62906.63983434151,0.8281837429021834,72.44769112436754
62907.38721967047,0.7473853289557155,80.27987394913816
62908.22550321511,0.8382835446391255,71.57482737637362
62908.96278874232,0.7372855272114975,81.37959824998492
62909.50817803643,0.5453892941077356,110.01316059597544
62910.003068321814,0.4948902853866457,121.23899331166596
62910.346461581066,0.34339325925247977,174.72678447623522
62911.03324809957,0.6867865185049595,87.36339223811761
62911.68973521283,0.6564871132577537,91.39554880560536
62912.295723317395,0.6059881045657676,99.01184453611371
62912.92191102544,0.6261877080469276,95.81791406787484
62913.54809873349,0.6261877080469276,95.81791406787484
62913.89149199274,0.34339325925247977,174.72678447623522
62914.87117276178,0.6463873115280876,92.82360425386044
62915.58825868551,0.7170859237303375,83.67198129880346
62916.37604322143,0.7877845359253115,76.1629573364569
62916.719436480686,0.34339325925247977,174.72678447623522
62917.14362815388,0.4241916731916717,141.44549219590385
62917.89101348283,0.7473853289557155,80.27987394913816
62918.668698217014,0.7776847341810935,77.15208665267211
62919.45648275294,0.7877845359253115,76.1629573364569
62920.28466649584,0.8281837429021834,72.44769112436754
62921.07245103177,0.7877845359253115,76.1629573364569
62921.86023556769,0.7877845359253115,76.1629573364569
62922.61772069839,0.7574851306999335,79.2094756296518
62923.38530563083,0.7675849324368755,78.16724568773927
62924.16299036502,0.7776847341883695,77.15208665195027
62924.92047549572,0.7574851306999335,79.2094756296518
62925.657761022936,0.7372855272187735,81.37959824918183
62926.40514635189,0.7473853289557155,80.27987394913816
62927.12223227562,0.7170859237303375,83.67198129880346
62927.84941800109,0.7271857254672796,82.50987044808232
62928.61700293353,0.7675849324441515,78.16724568699833
62929.394687667715,0.7776847341810935,77.15208665267211
62930.1723724019,0.7776847341883695,77.15208665195027
62930.98035654132,0.8079841394137475,74.258883402754
62931.79844048247,0.8180839411506895,73.34210706496208
62932.62662422537,0.8281837429021834,72.44769112436754
62933.43460836478,0.8079841394137475,74.258883402754
62934.22239290071,0.7877845359253115,76.1629573364569
62935.00007763489,0.7776847341810935,77.15208665267211
62935.75756276559,0.7574851306999335,79.2094756296518
62936.39385027538,0.6362875097911456,94.29699479673009
62937.10083639737,0.37369266447785776,160.55974789827633
62937.787622915865,0.6867865184976836,87.36339223904316
62938.292613002995,0.5049900871308637,118.81421344504835
62938.949100116275,0.6564871132795815,91.39554880256651
62939.48438960863,0.5352894923562417,112.08888060905419
62940.1408767219,0.6564871132723056,91.39554880357946
62940.797363835176,0.6564871132723056,91.39554880357946
62941.49425015542,0.6968863202419016,86.09725611943844
62942.24163548438,0.7473853289629915,80.27987394835662
62942.92842200288,0.6867865184976836,87.36339223904316
62943.69600693532,0.7675849324441515,78.16724568699833
62944.433292462534,0.7372855272114975,81.37959824998492
62945.23117680021,0.7978843376768054,75.19886926807162
62946.01896133613,0.7877845359180355,76.16295733716034
62946.83704527729,0.8180839411579655,73.34210706430977
62947.66522902018,0.8281837428949075,72.44769112500401
62948.4732131596,0.8079841394210234,74.25888340208529
62949.29129710075,0.8180839411506895,73.34210706496208
62950.068981834935,0.7776847341810935,77.15208665267211
62950.786067758665,0.7170859237303375,83.67198129880346
62951.51325348414,0.7271857254745555,82.50987044725677
62952.17984039915,0.6665869150092476,90.01076776187186
62952.846427314165,0.6665869150165236,90.01076776088937
62953.51301422918,0.6665869150165236,90.01076776088937
62954.1796011442,0.6665869150165236,90.01076776088937
62954.8663876627,0.6867865185049595,87.36339223811761
62955.53297457771,0.6665869150092476,90.01076776187186
62956.22986089796,0.6968863202491775,86.09725611853953
62956.96714642517,0.7372855272114975,81.37959824998492
62957.72463155587,0.7574851306999335,79.2094756296518
62958.53261569529,0.8079841394137475,74.258883402754
62959.31030042947,0.7776847341810935,77.15208665267211
62960.17888337934,0.8685829498717794,69.07803107217016
62961.29996137277,1.1210779934335733,53.51991596609211
62962.46143857318,1.1614772004031693,51.658353671663065
62963.11792568645,0.6564871132723056,91.39554880357946
62963.79461240321,0.6766867167607415,88.6673234657485
62964.41070030951,0.6160879063027096,97.38869954463853
62965.03688801756,0.6261877080469276,95.81791406787484
62965.63277632037,0.5958883028142736,100.69001139413335
62966.25896402842,0.6261877080469276,95.81791406787484
62966.89525153821,0.6362875097911456,94.29699479673009
62967.55173865148,0.6564871132650296,91.39554880459241
62968.25872477346,0.7069861219861195,84.86729531754231
62968.996010300674,0.7372855272114975,81.37959824998492
62969.80399444009,0.8079841394137475,74.258883402754
62970.63217818299,0.8281837429021834,72.44769112436754
62971.45026212414,0.8180839411506895,73.34210706496208
62972.07644983219,0.6261877080469276,95.81791406787484
62972.63193892803,0.5554890958446776,108.01292131353884
62973.07633020471,0.4443912766801077,135.01615164059717
62973.97521255981,0.8988823550971574,66.74955811488232
62974.77309689748,0.7978843376695295,75.19886926875736
62975.560881433405,0.7877845359253115,76.1629573364569
62976.28806715888,0.7271857254745555,82.50987044725677
62976.95465407389,0.6665869150092476,90.01076776187186
62977.621240988905,0.6665869150165236,90.01076776088937
62978.27772810218,0.6564871132723056,91.39554880357946
62978.93421521545,0.6564871132723056,91.39554880357946
62979.600802130466,0.6665869150165236,90.01076776088937
62980.26738904548,0.6665869150165236,90.01076776088937
62980.97437516747,0.7069861219861195,84.86729531754231
62981.70156089294,0.7271857254745555,82.50987044725677
62982.42874661841,0.7271857254672796,82.50987044808232
62983.236730757824,0.8079841394137475,74.258883402754
62984.04471489724,0.8079841394137475,74.258883402754
62984.84259923491,0.7978843376695295,75.19886926875736
62985.6707829778,0.8281837428949075,72.44769112500401
62986.46866731547,0.7978843376695295,75.19886926875736
62986.81206057472,0.3433932592452038,174.7267844799374
62987.24635204966,0.43429147494316567,138.15606214202572
62987.98363757687,0.7372855272114975,81.37959824998492
62988.680523897114,0.6968863202419016,86.09725611943844
62989.316811406905,0.6362875097911456,94.29699479673009
62989.95309891669,0.6362875097838696,94.29699479780838
62990.56918682299,0.6160879063027096,97.38869954463853
62991.09437651361,0.5251896906192997,114.24443600415778
62991.71046441991,0.6160879063027096,97.38869954463853
62992.37705133493,0.6665869150165236,90.01076776088937
62993.09413725866,0.7170859237303375,83.67198129880346
62993.83142278587,0.7372855272114975,81.37959824998492
62994.60910752006,0.7776847341883695,77.15208665195027
62995.42719146121,0.8180839411506895,73.34210706496208
62996.2048761954,0.7776847341883695,77.15208665195027
62996.98256092958,0.7776847341810935,77.15208665267211
62997.80064487074,0.8180839411579655,73.34210706430977
62998.16423773347,0.3635928627336398,165.01974089616465
62998.57832960492,0.41409187144745374,144.89538225000803
62999.37621394259,0.7978843376695295,75.19886926875736
63000.05290065935,0.6766867167607415,88.6673234657485
63000.72958737611,0.6766867167607415,88.6673234657485
63001.37597468764,0.6463873115280876,92.82360425386044
