LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1032521.309592,1032521.309590,1760462451.122490,132113.000,18466,1,T1,1,100,32.293
1032521.443602,1032521.443600,1760462451.256500,132247.000,18499,1,T1,1,100,32.269
1032521.576612,1032521.576610,1760462451.389510,132380.000,18515,1,T1,1,100,32.329
1032521.709622,1032521.709620,1760462451.522521,132513.000,18530,1,T1,1,100,32.249
1032521.842632,1032521.842630,1760462451.655531,132646.000,18561,1,T1,1,100,32.249
1032521.976642,1032521.976640,1760462451.789541,132780.000,18579,1,T1,1,100,32.250
1032522.109652,1032522.109650,1760462451.922552,132913.000,18594,1,T1,1,100,32.250
1032522.242662,1032522.242660,1760462452.055562,133046.000,18625,1,T1,1,100,32.250
1032522.376672,1032522.376670,1760462452.189572,133180.000,18641,1,T1,1,100,32.321
1032522.509682,1032522.509680,1760462452.322582,133313.000,18659,1,T1,1,100,32.281
1032522.643692,1032522.643690,1760462452.456593,133447.000,18689,1,T1,1,100,32.299
1032522.776702,1032522.776700,1760462452.589603,133580.000,18705,1,T1,1,100,32.519
1032522.909712,1032522.909710,1760462452.722613,133713.000,18721,1,T1,1,100,32.367
1032523.042722,1032523.042720,1760462452.855624,133846.000,18737,1,T1,1,100,32.229
1032523.176732,1032523.176730,1760462452.989634,133980.000,18770,1,T1,1,100,32.348
1032523.309742,1032523.309740,1760462453.122644,134113.000,18787,1,T1,1,100,32.328
1032523.442752,1032523.442750,1760462453.255655,134246.000,18803,1,T1,1,100,32.284
1032523.576762,1032523.576760,1760462453.389665,134380.000,18836,1,T1,1,100,32.300
1032523.709772,1032523.709769,1760462453.522675,134513.000,18851,1,T1,1,100,32.378
1032523.842782,1032523.842779,1760462453.655685,134646.000,18868,1,T1,1,100,32.412
1032523.976792,1032523.976789,1760462453.789696,134780.000,18898,1,T1,1,100,32.320
1032524.109801,1032524.109799,1760462453.922706,134913.000,18915,1,T1,1,100,32.316
1032524.242811,1032524.242809,1760462454.055716,135046.000,18932,1,T1,1,100,32.278
1032524.376821,1032524.376819,1760462454.189727,135180.000,18962,1,T1,1,100,32.333
1032524.509831,1032524.509829,1760462454.322737,135313.000,18978,1,T1,1,100,32.321
1032524.642841,1032524.642839,1760462454.455747,135446.000,18994,1,T1,1,100,32.316
1032524.776851,1032524.776849,1760462454.589758,135580.000,19027,1,T1,1,100,32.314
1032524.909861,1032524.909859,1760462454.722768,135713.000,19042,1,T1,1,100,32.384
1032525.042871,1032525.042869,1760462454.855778,135846.000,19058,1,T1,1,100,32.343
1032525.176881,1032525.176879,1760462454.989789,135980.000,19091,1,T1,1,100,32.361
1032525.309891,1032525.309889,1760462455.122799,136113.000,19106,1,T1,1,100,32.405
1032525.442901,1032525.442899,1760462455.255809,136246.000,19122,1,T1,1,100,32.423
1032525.575911,1032525.575909,1760462455.388819,136379.000,19138,1,T1,1,100,32.431
1032525.709921,1032525.709919,1760462455.522830,136513.000,19170,1,T1,1,100,32.293
1032525.842931,1032525.842929,1760462455.655840,136646.000,19187,1,T1,1,100,32.269
1032525.976941,1032525.976939,1760462455.789850,136780.000,19202,1,T1,1,100,32.329
1032526.109951,1032526.109949,1760462455.922861,136913.000,19233,1,T1,1,100,32.391
1032526.242961,1032526.242959,1760462456.055871,137046.000,19249,1,T1,1,100,32.346
1032526.375971,1032526.375969,1760462456.188881,137179.000,19266,1,T1,1,100,32.398
1032526.509981,1032526.509979,1760462456.322891,137313.000,19297,1,T1,1,100,32.456
1032526.642991,1032526.642989,1760462456.455902,137446.000,19313,1,T1,1,100,32.410
1032526.776001,1032526.775999,1760462456.588912,137579.000,19328,1,T1,1,100,32.319
1032526.910011,1032526.910009,1760462456.722922,137713.000,19361,1,T1,1,100,32.351
1032527.043021,1032527.043019,1760462456.855932,137846.000,19377,1,T1,1,100,32.365
1032527.176031,1032527.176029,1760462456.988943,137979.000,19393,1,T1,1,100,32.335
1032527.310041,1032527.310039,1760462457.122953,138113.000,19423,1,T1,1,100,32.358
1032527.443051,1032527.443049,1760462457.255964,138246.000,19441,1,T1,1,100,32.368
1032527.576061,1032527.576059,1760462457.388974,138379.000,19457,1,T1,1,100,32.443
1032527.710071,1032527.710069,1760462457.522984,138513.000,19487,1,T1,1,100,32.440
1032527.843081,1032527.843079,1760462457.655994,138646.000,19504,1,T1,1,100,32.474
1032527.976091,1032527.976088,1760462457.789005,138779.000,19519,1,T1,1,100,32.418
1032528.110101,1032528.110099,1760462457.923015,138913.000,19537,1,T1,1,100,32.464
1032528.243111,1032528.243108,1760462458.056025,139046.000,19570,1,T1,1,100,32.378
1032528.376121,1032528.376118,1760462458.189035,139179.000,19585,1,T1,1,100,32.412
1032528.509130,1032528.509128,1760462458.322046,139312.000,19602,1,T1,1,100,32.462
1032528.643140,1032528.643138,1760462458.456056,139446.000,19634,1,T1,1,100,32.519
1032528.776150,1032528.776148,1760462458.589067,139579.000,19649,1,T1,1,100,32.473
1032528.909160,1032528.909158,1760462458.722077,139712.000,19666,1,T1,1,100,32.382
1032529.043170,1032529.043168,1760462458.856087,139846.000,19696,1,T1,1,100,32.413
1032529.176180,1032529.176178,1760462458.989097,139979.000,19714,1,T1,1,100,32.427
1032529.309190,1032529.309188,1760462459.122108,140112.000,19730,1,T1,1,100,32.433
1032529.443200,1032529.443198,1760462459.256118,140246.000,19761,1,T1,1,100,32.471
1032529.576210,1032529.576208,1760462459.389128,140379.000,19776,1,T1,1,100,32.381
1032529.709220,1032529.709218,1760462459.522138,140512.000,19792,1,T1,1,100,32.413
1032529.843230,1032529.843228,1760462459.656149,140646.000,19825,1,T1,1,100,32.462
1032529.976240,1032529.976238,1760462459.789159,140779.000,19840,1,T1,1,100,32.413
1032530.109250,1032530.109248,1760462459.922169,140912.000,19856,1,T1,1,100,32.391
1032530.243260,1032530.243258,1760462460.056180,141046.000,19889,1,T1,1,100,32.453
1032530.376270,1032530.376268,1760462460.189190,141179.000,19904,1,T1,1,100,32.515
1032530.509280,1032530.509278,1760462460.322200,141312.000,19921,1,T1,1,100,32.436
1032530.643290,1032530.643288,1760462460.456211,141446.000,19936,1,T1,1,100,32.437
1032530.776300,1032530.776298,1760462460.589221,141579.000,19966,1,T1,1,100,32.402
1032530.909310,1032530.909308,1760462460.722231,141712.000,19985,1,T1,1,100,32.493
1032531.043320,1032531.043318,1760462460.856241,141846.000,20000,1,T1,1,100,32.461
1032531.176330,1032531.176328,1760462460.989252,141979.000,20031,1,T1,1,100,32.448
1032531.309340,1032531.309338,1760462461.122262,142112.000,20047,1,T1,1,100,32.442
1032531.443350,1032531.443348,1760462461.256272,142246.000,20064,1,T1,1,100,32.475
1032531.576360,1032531.576358,1760462461.389283,142379.000,20095,1,T1,1,100,32.454
1032531.709370,1032531.709368,1760462461.522293,142512.000,20111,1,T1,1,100,32.515
1032531.842380,1032531.842378,1760462461.655303,142645.000,20127,1,T1,1,100,32.507
1032531.976390,1032531.976388,1760462461.789314,142779.000,20159,1,T1,1,100,32.432
1032532.109400,1032532.109398,1760462461.922324,142912.000,20175,1,T1,1,100,32.541
1032532.242410,1032532.242407,1760462462.055334,143045.000,20191,1,T1,1,100,32.553
1032532.376420,1032532.376418,1760462462.189344,143179.000,20221,1,T1,1,100,32.488
1032532.509430,1032532.509427,1760462462.322355,143312.000,20240,1,T1,1,100,32.424
1032532.642440,1032532.642437,1760462462.455365,143445.000,20255,1,T1,1,100,32.396
1032532.776450,1032532.776447,1760462462.589375,143579.000,20286,1,T1,1,100,32.490
1032532.909460,1032532.909457,1760462462.722386,143712.000,20302,1,T1,1,100,32.531
1032533.042469,1032533.042467,1760462462.855396,143845.000,20319,1,T1,1,100,32.549
1032533.176480,1032533.176477,1760462462.989406,143979.000,20335,1,T1,1,100,32.486
1032533.309489,1032533.309487,1760462463.122416,144112.000,20368,1,T1,1,100,32.458
1032533.442499,1032533.442497,1760462463.255427,144245.000,20383,1,T1,1,100,32.447
1032533.576509,1032533.576507,1760462463.389437,144379.000,20400,1,T1,1,100,32.583
1032533.709519,1032533.709517,1760462463.522447,144512.000,20432,1,T1,1,100,32.536
1032533.842529,1032533.842527,1760462463.655457,144645.000,20448,1,T1,1,100,32.586
1032533.976539,1032533.976537,1760462463.789468,144779.000,20464,1,T1,1,100,32.502
1032534.109549,1032534.109547,1760462463.922478,144912.000,20497,1,T1,1,100,32.536
1032534.242559,1032534.242557,1760462464.055489,145045.000,20512,1,T1,1,100,32.551
1032534.376569,1032534.376567,1760462464.189499,145179.000,20528,1,T1,1,100,32.487
1032534.509579,1032534.509577,1760462464.322509,145312.000,20559,1,T1,1,100,32.565
1032534.642589,1032534.642587,1760462464.455519,145445.000,20574,1,T1,1,100,32.599
1032534.776599,1032534.776597,1760462464.589530,145579.000,20590,1,T1,1,100,32.614
1032534.909609,1032534.909607,1760462464.722540,145712.000,20623,1,T1,1,100,32.585
1032535.042619,1032535.042617,1760462464.855550,145845.000,20640,1,T1,1,100,32.608
1032535.175629,1032535.175627,1760462464.988560,145978.000,20657,1,T1,1,100,32.547
1032535.309639,1032535.309637,1760462465.122571,146112.000,20674,1,T1,1,100,32.556
1032535.442649,1032535.442647,1760462465.255581,146245.000,20706,1,T1,1,100,32.524
1032535.575659,1032535.575657,1760462465.388592,146378.000,20725,1,T1,1,100,32.546
1032535.709669,1032535.709667,1760462465.522602,146512.000,20740,1,T1,1,100,32.555
1032535.842679,1032535.842677,1760462465.655612,146645.000,20771,1,T1,1,100,32.595
1032535.975689,1032535.975687,1760462465.788622,146778.000,20789,1,T1,1,100,32.576
1032536.109699,1032536.109697,1760462465.922633,146912.000,20804,1,T1,1,100,32.533
1032536.242709,1032536.242707,1760462466.055643,147045.000,20835,1,T1,1,100,32.514
1032536.375719,1032536.375717,1760462466.188653,147178.000,20851,1,T1,1,100,32.648
1032536.509729,1032536.509727,1760462466.322664,147312.000,20869,1,T1,1,100,32.670
1032536.642739,1032536.642737,1760462466.455674,147445.000,20899,1,T1,1,100,32.609
1032536.775749,1032536.775746,1760462466.588684,147578.000,20915,1,T1,1,100,32.618
1032536.909759,1032536.909756,1760462466.722694,147712.000,20931,1,T1,1,100,32.551
1032537.042769,1032537.042766,1760462466.855705,147845.000,20963,1,T1,1,100,32.593
1032537.175779,1032537.175776,1760462466.988715,147978.000,20980,1,T1,1,100,32.611
1032537.309789,1032537.309786,1760462467.122725,148112.000,20995,1,T1,1,100,32.619
1032537.442799,1032537.442796,1760462467.255736,148245.000,21011,1,T1,1,100,32.622
1032537.575808,1032537.575806,1760462467.388746,148378.000,21042,1,T1,1,100,32.553
1032537.709819,1032537.709816,1760462467.522756,148512.000,21059,1,T1,1,100,32.594
1032537.842828,1032537.842826,1760462467.655766,148645.000,21076,1,T1,1,100,32.718
1032537.975838,1032537.975836,1760462467.788777,148778.000,21106,1,T1,1,100,32.630
1032538.109348,1032538.109346,1760462467.922287,148911.500,21126,2,T1,1,100,32.556
1032538.242858,1032538.242856,1760462468.055797,149045.000,21126,2,T1,1,100,32.666
1032538.375868,1032538.375866,1760462468.188808,149178.000,21143,1,T1,1,100,32.643
1032538.509878,1032538.509876,1760462468.322818,149312.000,21174,1,T1,1,100,32.704
1032538.642888,1032538.642886,1760462468.455828,149445.000,21190,1,T1,1,100,32.694
1032538.775898,1032538.775896,1760462468.588839,149578.000,21207,1,T1,1,100,32.655
1032538.908908,1032538.908906,1760462468.721849,149711.000,21238,1,T1,1,100,32.673
1032539.042918,1032539.042916,1760462468.855859,149845.000,21255,1,T1,1,100,32.681
1032539.175928,1032539.175926,1760462468.988869,149978.000,21271,1,T1,1,100,32.614
1032539.308938,1032539.308936,1760462469.121880,150111.000,21305,1,T1,1,100,32.549
1032539.442948,1032539.442946,1760462469.255890,150245.000,21321,1,T1,1,100,32.557
1032539.575958,1032539.575956,1760462469.388900,150378.000,21337,1,T1,1,100,32.737
1032539.708968,1032539.708966,1760462469.521911,150511.000,21367,1,T1,1,100,32.674
1032539.842978,1032539.842976,1760462469.655921,150645.000,21386,1,T1,1,100,32.575
1032539.975988,1032539.975986,1760462469.788931,150778.000,21402,1,T1,1,100,32.568
1032540.108998,1032540.108996,1760462469.921942,150911.000,21433,1,T1,1,100,32.707
1032540.243008,1032540.243006,1760462470.055952,151045.000,21451,1,T1,1,100,32.696
1032540.376018,1032540.376016,1760462470.188962,151178.000,21466,1,T1,1,100,32.656
1032540.509028,1032540.509026,1760462470.321972,151311.000,21484,1,T1,1,100,32.638
1032540.643038,1032540.643036,1760462470.455983,151445.000,21515,1,T1,1,100,32.737
1032540.776048,1032540.776046,1760462470.588993,151578.000,21530,1,T1,1,100,32.674
1032540.909058,1032540.909056,1760462470.722003,151711.000,21547,1,T1,1,100,32.611
1032541.043068,1032541.043066,1760462470.856014,151845.000,21580,1,T1,1,100,32.690
1032541.176078,1032541.176075,1760462470.989024,151978.000,21598,1,T1,1,100,32.724
1032541.309088,1032541.309085,1760462471.122034,152111.000,21614,1,T1,1,100,32.774
1032541.443098,1032541.443095,1760462471.256044,152245.000,21647,1,T1,1,100,32.725
1032541.576108,1032541.576105,1760462471.389055,152378.000,21662,1,T1,1,100,32.668
1032541.709118,1032541.709115,1760462471.522065,152511.000,21678,1,T1,1,100,32.821
1032541.842128,1032541.842125,1760462471.655075,152644.000,21693,1,T1,1,100,32.745
1032541.976138,1032541.976135,1760462471.789086,152778.000,21727,1,T1,1,100,32.677
1032542.109148,1032542.109145,1760462471.922096,152911.000,21745,1,T1,1,100,32.612
1032542.242157,1032542.242155,1760462472.055106,153044.000,21763,1,T1,1,100,32.726
1032542.376167,1032542.376165,1760462472.189116,153178.000,21793,1,T1,1,100,32.598
1032542.509177,1032542.509175,1760462472.322127,153311.000,21810,1,T1,1,100,32.649
1032542.642187,1032542.642185,1760462472.455137,153444.000,21827,1,T1,1,100,32.635
1032542.776197,1032542.776195,1760462472.589147,153578.000,21858,1,T1,1,100,32.700
1032542.909207,1032542.909205,1760462472.722158,153711.000,21874,1,T1,1,100,32.764
1032543.042217,1032543.042215,1760462472.855168,153844.000,21890,1,T1,1,100,32.721
1032543.176227,1032543.176225,1760462472.989178,153978.000,21927,1,T1,1,100,32.808
1032543.309237,1032543.309235,1760462473.122189,154111.000,21948,1,T1,1,100,32.740
1032543.442247,1032543.442245,1760462473.255199,154244.000,21963,1,T1,1,100,32.746
1032543.576257,1032543.576255,1760462473.389209,154378.000,21996,1,T1,1,100,32.784
1032543.709267,1032543.709265,1760462473.522219,154511.000,22012,1,T1,1,100,32.835
1032543.842277,1032543.842275,1760462473.655230,154644.000,22030,1,T1,1,100,32.787
1032543.976287,1032543.976285,1760462473.789240,154778.000,22061,1,T1,1,100,32.872
1032544.109297,1032544.109295,1760462473.922250,154911.000,22079,1,T1,1,100,32.838
1032544.242307,1032544.242305,1760462474.055261,155044.000,22099,1,T1,1,100,32.717
1032544.376317,1032544.376315,1760462474.189271,155178.000,22115,1,T1,1,100,32.700
1032544.509327,1032544.509325,1760462474.322281,155311.000,22146,1,T1,1,100,32.693
1032544.642337,1032544.642335,1760462474.455292,155444.000,22161,1,T1,1,100,32.725
1032544.776347,1032544.776345,1760462474.589302,155578.000,22179,1,T1,1,100,32.846
1032544.909357,1032544.909355,1760462474.722312,155711.000,22210,1,T1,1,100,32.827
1032545.042367,1032545.042365,1760462474.855322,155844.000,22228,1,T1,1,100,32.819
1032545.175377,1032545.175375,1760462474.988333,155977.000,22245,1,T1,1,100,32.744
1032545.309387,1032545.309385,1760462475.122343,156111.000,22277,1,T1,1,100,32.748
1032545.442397,1032545.442394,1760462475.255353,156244.000,22292,1,T1,1,100,32.678
1032545.575407,1032545.575404,1760462475.388364,156377.000,22309,1,T1,1,100,32.790
1032545.709417,1032545.709414,1760462475.522374,156511.000,22341,1,T1,1,100,32.803
1032545.842427,1032545.842424,1760462475.655384,156644.000,22357,1,T1,1,100,32.773
1032545.975437,1032545.975434,1760462475.788394,156777.000,22373,1,T1,1,100,32.795
1032546.109447,1032546.109444,1760462475.922405,156911.000,22405,1,T1,1,100,32.734
1032546.242457,1032546.242454,1760462476.055415,157044.000,22422,1,T1,1,100,32.708
1032546.375467,1032546.375464,1760462476.188425,157177.000,22440,1,T1,1,100,32.838
1032546.509477,1032546.509474,1760462476.322436,157311.000,22471,1,T1,1,100,32.717
1032546.642487,1032546.642484,1760462476.455446,157444.000,22486,1,T1,1,100,32.807
1032546.775496,1032546.775494,1760462476.588456,157577.000,22502,1,T1,1,100,32.810
1032546.909506,1032546.909504,1760462476.722467,157711.000,22518,1,T1,1,100,32.847
1032547.042516,1032547.042514,1760462476.855477,157844.000,22551,1,T1,1,100,32.792
1032547.175526,1032547.175524,1760462476.988487,157977.000,22568,1,T1,1,100,32.804
1032547.309536,1032547.309534,1760462477.122498,158111.000,22585,1,T1,1,100,32.773
1032547.442546,1032547.442544,1760462477.255508,158244.000,22616,1,T1,1,100,32.795
1032547.575556,1032547.575554,1760462477.388518,158377.000,22632,1,T1,1,100,32.734
1032547.709566,1032547.709564,1760462477.522528,158511.000,22649,1,T1,1,100,32.743
1032547.842576,1032547.842574,1760462477.655539,158644.000,22680,1,T1,1,100,32.783
1032547.975586,1032547.975584,1760462477.788549,158777.000,22697,1,T1,1,100,32.800
1032548.109596,1032548.109594,1760462477.922559,158911.000,22712,1,T1,1,100,32.807
1032548.242606,1032548.242604,1760462478.055570,159044.000,22747,1,T1,1,100,32.846
1032548.375616,1032548.375614,1760462478.188580,159177.000,22768,1,T1,1,100,32.898
1032548.508626,1032548.508624,1760462478.321590,159310.000,22784,1,T1,1,100,32.814
1032548.642636,1032548.642634,1760462478.455601,159444.000,22800,1,T1,1,100,32.742
1032548.775646,1032548.775644,1760462478.588611,159577.000,22830,1,T1,1,100,32.818
1032548.909656,1032548.909654,1760462478.722621,159711.000,22846,1,T1,1,100,32.886
1032549.042666,1032549.042664,1760462478.855631,159844.000,22863,1,T1,1,100,32.844
1032549.175676,1032549.175674,1760462478.988642,159977.000,22898,1,T1,1,100,32.897
1032549.308686,1032549.308684,1760462479.121652,160110.000,22913,1,T1,1,100,32.849
1032549.442696,1032549.442694,1760462479.255662,160244.000,22929,1,T1,1,100,32.793
1032549.575706,1032549.575704,1760462479.388673,160377.000,22945,1,T1,1,100,32.804
1032549.708716,1032549.708713,1760462479.521683,160510.000,22977,1,T1,1,100,32.738
1032549.842726,1032549.842723,1760462479.655693,160644.000,22994,1,T1,1,100,32.745
1032549.975736,1032549.975733,1760462479.788703,160777.000,23009,1,T1,1,100,32.819
1032550.108746,1032550.108743,1760462479.921714,160910.000,23041,1,T1,1,100,32.851
1032550.242756,1032550.242753,1760462480.055724,161044.000,23061,1,T1,1,100,32.829
1032550.375766,1032550.375763,1760462480.188734,161177.000,23076,1,T1,1,100,32.855
1032550.508776,1032550.508773,1760462480.321744,161310.000,23109,1,T1,1,100,32.795
1032550.642786,1032550.642783,1760462480.455755,161444.000,23125,1,T1,1,100,32.770
1032550.775796,1032550.775793,1760462480.588765,161577.000,23140,1,T1,1,100,32.794
1032550.908806,1032550.908803,1760462480.721775,161710.000,23171,1,T1,1,100,32.911
1032551.042816,1032551.042813,1760462480.855786,161844.000,23188,1,T1,1,100,32.926
1032551.175826,1032551.175823,1760462480.988796,161977.000,23204,1,T1,1,100,32.897
1032551.308835,1032551.308833,1760462481.121806,162110.000,23236,1,T1,1,100,32.814
1032551.442845,1032551.442843,1760462481.255817,162244.000,23252,1,T1,1,100,32.990
1032551.575855,1032551.575853,1760462481.388827,162377.000,23268,1,T1,1,100,32.925
1032551.708865,1032551.708863,1760462481.521837,162510.000,23284,1,T1,1,100,32.967
1032551.841875,1032551.841873,1760462481.654847,162643.000,23315,1,T1,1,100,32.880
1032551.975885,1032551.975883,1760462481.788858,162777.000,23330,1,T1,1,100,32.912
1032552.108895,1032552.108893,1760462481.921868,162910.000,23347,1,T1,1,100,32.891
1032552.242905,1032552.242903,1760462482.055878,163044.000,23380,1,T1,1,100,32.917
1032552.375915,1032552.375913,1760462482.188889,163177.000,23395,1,T1,1,100,32.929
1032552.508925,1032552.508923,1760462482.321899,163310.000,23412,1,T1,1,100,32.827
1032552.641935,1032552.641933,1760462482.454909,163443.000,23444,1,T1,1,100,32.890
1032552.775945,1032552.775943,1760462482.588920,163577.000,23459,1,T1,1,100,32.846
1032552.908955,1032552.908953,1760462482.721930,163710.000,23476,1,T1,1,100,32.898
1032553.041965,1032553.041963,1760462482.854940,163843.000,23509,1,T1,1,100,32.885
1032553.175975,1032553.175973,1760462482.988950,163977.000,23527,1,T1,1,100,32.915
1032553.308985,1032553.308983,1760462483.121961,164110.000,23547,1,T1,1,100,32.786
1032553.441995,1032553.441993,1760462483.254971,164243.000,23583,1,T1,1,100,32.907
1032553.576005,1032553.576003,1760462483.388981,164377.000,23598,1,T1,1,100,32.854
1032553.709015,1032553.709013,1760462483.521992,164510.000,23614,1,T1,1,100,32.937
1032553.842025,1032553.842023,1760462483.655002,164643.000,23631,1,T1,1,100,32.937
1032553.976035,1032553.976033,1760462483.789012,164777.000,23663,1,T1,1,100,32.937
1032554.109045,1032554.109042,1760462483.922023,164910.000,23679,1,T1,1,100,32.937
1032554.242055,1032554.242052,1760462484.055033,165043.000,23695,1,T1,1,100,33.008
1032554.376065,1032554.376062,1760462484.189043,165177.000,23729,1,T1,1,100,32.968
1032554.509075,1032554.509072,1760462484.322053,165310.000,23746,1,T1,1,100,32.951
1032554.642085,1032554.642082,1760462484.455064,165443.000,23761,1,T1,1,100,32.872
1032554.776095,1032554.776092,1760462484.589074,165577.000,23792,1,T1,1,100,33.016
1032554.909105,1032554.909102,1760462484.722084,165710.000,23810,1,T1,1,100,33.042
1032555.042115,1032555.042112,1760462484.855095,165843.000,23826,1,T1,1,100,32.912
1032555.175125,1032555.175122,1760462484.988105,165976.000,23842,1,T1,1,100,32.962
1032555.309135,1032555.309132,1760462485.122115,166110.000,23875,1,T1,1,100,32.877
1032555.442145,1032555.442142,1760462485.255126,166243.000,23892,1,T1,1,100,33.018
1032555.575155,1032555.575152,1760462485.388136,166376.000,23909,1,T1,1,100,33.043
1032555.709165,1032555.709162,1760462485.522146,166510.000,23939,1,T1,1,100,32.983
1032555.842174,1032555.842172,1760462485.655156,166643.000,23955,1,T1,1,100,33.028
1032555.975184,1032555.975182,1760462485.788167,166776.000,23971,1,T1,1,100,32.941
1032556.109194,1032556.109192,1760462485.922177,166910.000,24005,1,T1,1,100,32.939
1032556.242204,1032556.242202,1760462486.055187,167043.000,24022,1,T1,1,100,32.974
1032556.375214,1032556.375212,1760462486.188198,167176.000,24038,1,T1,1,100,33.024
1032556.509224,1032556.509222,1760462486.322208,167310.000,24053,1,T1,1,100,33.117
1032556.642234,1032556.642232,1760462486.455218,167443.000,24086,1,T1,1,100,33.015
1032556.775244,1032556.775242,1760462486.588228,167576.000,24102,1,T1,1,100,33.077
1032556.909254,1032556.909252,1760462486.722239,167710.000,24118,1,T1,1,100,32.998
1032557.042264,1032557.042262,1760462486.855249,167843.000,24151,1,T1,1,100,32.999
1032557.175274,1032557.175272,1760462486.988259,167976.000,24168,1,T1,1,100,33.000
1032557.309284,1032557.309282,1760462487.122270,168110.000,24185,1,T1,1,100,32.964
1032557.442294,1032557.442292,1760462487.255280,168243.000,24216,1,T1,1,100,33.020
1032557.575304,1032557.575302,1760462487.388290,168376.000,24234,1,T1,1,100,32.938
1032557.709314,1032557.709312,1760462487.522300,168510.000,24249,1,T1,1,100,32.902
1032557.842324,1032557.842322,1760462487.655311,168643.000,24280,1,T1,1,100,32.851
1032557.975334,1032557.975332,1760462487.788321,168776.000,24296,1,T1,1,100,32.936
1032558.109344,1032558.109342,1760462487.922331,168910.000,24314,1,T1,1,100,33.008
1032558.242354,1032558.242352,1760462488.055342,169043.000,24349,1,T1,1,100,33.074
1032558.375364,1032558.375361,1760462488.188352,169176.000,24365,1,T1,1,100,33.068
1032558.508374,1032558.508371,1760462488.321362,169309.000,24381,1,T1,1,100,32.958
1032558.642384,1032558.642381,1760462488.455373,169443.000,24402,1,T1,1,100,33.017
1032558.775394,1032558.775391,1760462488.588383,169576.000,24436,1,T1,1,100,32.972
1032558.908404,1032558.908401,1760462488.721393,169709.000,24452,1,T1,1,100,32.917
1032559.042414,1032559.042411,1760462488.855403,169843.000,24470,1,T1,1,100,32.858
1032559.175424,1032559.175421,1760462488.988414,169976.000,24502,1,T1,1,100,32.903
1032559.308434,1032559.308431,1760462489.121424,170109.000,24521,1,T1,1,100,32.958
1032559.442444,1032559.442441,1760462489.255434,170243.000,24537,1,T1,1,100,32.982
1032559.575454,1032559.575451,1760462489.388445,170376.000,24570,1,T1,1,100,33.063
1032559.708464,1032559.708461,1760462489.521455,170509.000,24585,1,T1,1,100,33.098
1032559.842474,1032559.842471,1760462489.655465,170643.000,24602,1,T1,1,100,33.042
1032559.975484,1032559.975481,1760462489.788476,170776.000,24636,1,T1,1,100,32.947
1032560.108494,1032560.108491,1760462489.921486,170909.000,24652,1,T1,1,100,32.977
1032560.242504,1032560.242501,1760462490.055496,171043.000,24669,1,T1,1,100,32.848
1032560.375513,1032560.375511,1760462490.188506,171176.000,24686,1,T1,1,100,32.934
1032560.508523,1032560.508521,1760462490.321517,171309.000,24719,1,T1,1,100,32.865
1032560.642533,1032560.642531,1760462490.455527,171443.000,24735,1,T1,1,100,32.871
1032560.775543,1032560.775541,1760462490.588537,171576.000,24750,1,T1,1,100,32.980
1032560.908553,1032560.908551,1760462490.721548,171709.000,24781,1,T1,1,100,32.743
1032561.042563,1032561.042561,1760462490.855558,171843.000,24800,1,T1,1,100,32.889
1032561.175573,1032561.175571,1760462490.988568,171976.000,24816,1,T1,1,100,32.987
1032561.308583,1032561.308581,1760462491.121578,172109.000,24848,1,T1,1,100,33.030
1032561.442593,1032561.442591,1760462491.255589,172243.000,24866,1,T1,1,100,32.942
1032561.575603,1032561.575601,1760462491.388599,172376.000,24884,1,T1,1,100,33.046
1032561.708613,1032561.708611,1760462491.521609,172509.000,24914,1,T1,1,100,33.091
1032561.842623,1032561.842621,1760462491.655620,172643.000,24931,1,T1,1,100,32.968
1032561.975633,1032561.975631,1760462491.788630,172776.000,24946,1,T1,1,100,33.022
1032562.108643,1032562.108641,1760462491.921640,172909.000,24980,1,T1,1,100,33.009
1032562.241653,1032562.241651,1760462492.054651,173042.000,24998,1,T1,1,100,33.004
1032562.375663,1032562.375661,1760462492.188661,173176.000,25013,1,T1,1,100,32.860
1032562.508673,1032562.508671,1760462492.321671,173309.000,25030,1,T1,1,100,32.798
1032562.641683,1032562.641680,1760462492.454681,173442.000,25062,1,T1,1,100,32.806
1032562.775693,1032562.775691,1760462492.588692,173576.000,25077,1,T1,1,100,32.845
1032562.908703,1032562.908700,1760462492.721702,173709.000,25094,1,T1,1,100,32.827
1032563.041713,1032563.041710,1760462492.854712,173842.000,25127,1,T1,1,100,33.067
1032563.175723,1032563.175720,1760462492.988723,173976.000,25143,1,T1,1,100,33.135
1032563.308733,1032563.308730,1760462493.121733,174109.000,25165,1,T1,1,100,32.881
1032563.441743,1032563.441740,1760462493.254743,174242.000,25196,1,T1,1,100,32.913
1032563.575753,1032563.575750,1760462493.388753,174376.000,25211,1,T1,1,100,32.927
1032563.708763,1032563.708760,1760462493.521764,174509.000,25232,1,T1,1,100,32.862
1032563.841773,1032563.841770,1760462493.654774,174642.000,25250,1,T1,1,100,32.905
1032563.975783,1032563.975780,1760462493.788785,174776.000,25280,1,T1,1,100,32.852
1032564.108793,1032564.108790,1760462493.921795,174909.000,25297,1,T1,1,100,32.901
1032564.241803,1032564.241800,1760462494.054805,175042.000,25313,1,T1,1,100,32.957
