LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1032482.051156,1032482.051155,1760462411.863958,92857.500,12252,2,EA,1,100,0.107978
1032482.117661,1032482.117660,1760462411.930464,92924.000,12252,2,EA,1,100,0.108567
1032482.184666,1032482.184665,1760462411.997469,92991.000,12269,1,EA,1,100,0.109149
1032482.251171,1032482.251170,1760462412.063974,93057.500,12289,2,EA,1,100,0.109843
1032482.317676,1032482.317675,1760462412.130479,93124.000,12289,2,EA,1,100,0.110449
1032482.384681,1032482.384680,1760462412.197484,93191.000,12304,1,EA,1,100,0.110977
1032482.451186,1032482.451185,1760462412.263989,93257.500,12320,2,EA,1,100,0.111498
1032482.517691,1032482.517690,1760462412.330494,93324.000,12320,2,EA,1,100,0.111978
1032482.584696,1032482.584695,1760462412.397500,93391.000,12336,1,EA,1,100,0.112369
1032482.651201,1032482.651199,1760462412.464005,93457.500,12354,2,EA,1,100,0.112756
1032482.717706,1032482.717704,1760462412.530510,93524.000,12354,2,EA,1,100,0.113142
1032482.784211,1032482.784209,1760462412.597015,93590.500,12370,2,EA,1,100,0.113530
1032482.850716,1032482.850714,1760462412.663520,93657.000,12370,2,EA,1,100,0.113897
1032482.917721,1032482.917719,1760462412.730525,93724.000,12389,1,EA,1,100,0.114257
1032482.984226,1032482.984224,1760462412.797030,93790.500,12405,2,EA,1,100,0.114715
1032483.050731,1032483.050729,1760462412.863536,93857.000,12405,2,EA,1,100,0.115168
1032483.117736,1032483.117734,1760462412.930541,93924.000,12420,1,EA,1,100,0.115569
1032483.184241,1032483.184239,1760462412.997046,93990.500,12438,2,EA,1,100,0.115957
1032483.250746,1032483.250744,1760462413.063551,94057.000,12438,2,EA,1,100,0.116373
1032483.317751,1032483.317749,1760462413.130556,94124.000,12453,1,EA,1,100,0.116682
1032483.384256,1032483.384254,1760462413.197061,94190.500,12469,2,EA,1,100,0.116852
1032483.450761,1032483.450759,1760462413.263566,94257.000,12469,2,EA,1,100,0.116967
1032483.517766,1032483.517764,1760462413.330572,94324.000,12485,1,EA,1,100,0.117120
1032483.584271,1032483.584269,1760462413.397077,94390.500,12500,2,EA,1,100,0.117445
1032483.650776,1032483.650774,1760462413.463582,94457.000,12500,2,EA,1,100,0.117722
1032483.717781,1032483.717779,1760462413.530587,94524.000,12518,1,EA,1,100,0.117986
1032483.784286,1032483.784284,1760462413.597092,94590.500,12535,2,EA,1,100,0.118290
1032483.850791,1032483.850789,1760462413.663597,94657.000,12535,2,EA,1,100,0.118562
1032483.917796,1032483.917794,1760462413.730603,94724.000,12550,1,EA,1,100,0.118852
1032483.984301,1032483.984299,1760462413.797108,94790.500,12566,2,EA,1,100,0.119134
1032484.050806,1032484.050804,1760462413.863613,94857.000,12566,2,EA,1,100,0.119320
1032484.117811,1032484.117809,1760462413.930618,94924.000,12580,1,EA,1,100,0.119460
1032484.184316,1032484.184314,1760462413.997123,94990.500,12597,2,EA,1,100,0.119653
1032484.250821,1032484.250819,1760462414.063628,95057.000,12597,2,EA,1,100,0.119862
1032484.317326,1032484.317324,1760462414.130133,95123.500,12612,2,EA,1,100,0.120036
1032484.383831,1032484.383829,1760462414.196639,95190.000,12612,2,EA,1,100,0.120271
1032484.450836,1032484.450834,1760462414.263644,95257.000,12628,1,EA,1,100,0.120482
1032484.517341,1032484.517339,1760462414.330149,95323.500,12643,2,EA,1,100,0.120687
1032484.583846,1032484.583844,1760462414.396654,95390.000,12643,2,EA,1,100,0.120939
1032484.650851,1032484.650849,1760462414.463659,95457.000,12659,1,EA,1,100,0.121165
1032484.717356,1032484.717354,1760462414.530164,95523.500,12675,2,EA,1,100,0.121355
1032484.783861,1032484.783859,1760462414.596669,95590.000,12675,2,EA,1,100,0.121568
1032484.850866,1032484.850864,1760462414.663675,95657.000,12692,1,EA,1,100,0.121802
1032484.917371,1032484.917369,1760462414.730180,95723.500,12708,2,EA,1,100,0.122046
1032484.983876,1032484.983874,1760462414.796685,95790.000,12708,2,EA,1,100,0.122235
1032485.050881,1032485.050879,1760462414.863690,95857.000,12724,1,EA,1,100,0.122419
1032485.117386,1032485.117384,1760462414.930195,95923.500,12740,2,EA,1,100,0.122680
1032485.183891,1032485.183889,1760462414.996700,95990.000,12740,2,EA,1,100,0.122841
1032485.250896,1032485.250894,1760462415.063705,96057.000,12756,1,EA,1,100,0.122939
1032485.317401,1032485.317399,1760462415.130211,96123.500,12771,2,EA,1,100,0.123087
1032485.383905,1032485.383904,1760462415.196716,96190.000,12771,2,EA,1,100,0.123225
1032485.450911,1032485.450909,1760462415.263721,96257.000,12787,1,EA,1,100,0.123352
1032485.517415,1032485.517414,1760462415.330226,96323.500,12803,2,EA,1,100,0.123503
1032485.583920,1032485.583919,1760462415.396731,96390.000,12803,2,EA,1,100,0.123655
1032485.650925,1032485.650924,1760462415.463736,96457.000,12819,1,EA,1,100,0.123794
1032485.717430,1032485.717429,1760462415.530241,96523.500,12833,2,EA,1,100,0.123915
1032485.783935,1032485.783934,1760462415.596747,96590.000,12833,2,EA,1,100,0.124086
1032485.850940,1032485.850939,1760462415.663752,96657.000,12850,1,EA,1,100,0.124328
1032485.917445,1032485.917444,1760462415.730257,96723.500,12867,2,EA,1,100,0.124622
1032485.983950,1032485.983949,1760462415.796762,96790.000,12867,2,EA,1,100,0.124730
1032486.050955,1032486.050954,1760462415.863767,96857.000,12883,1,EA,1,100,0.124795
1032486.117460,1032486.117459,1760462415.930272,96923.500,12901,2,EA,1,100,0.125010
1032486.183965,1032486.183964,1760462415.996778,96990.000,12901,2,EA,1,100,0.125195
1032486.250970,1032486.250969,1760462416.063783,97057.000,12916,1,EA,1,100,0.125328
1032486.317475,1032486.317474,1760462416.130288,97123.500,12931,2,EA,1,100,0.125473
1032486.383980,1032486.383979,1760462416.196793,97190.000,12931,2,EA,1,100,0.125666
1032486.450985,1032486.450984,1760462416.263798,97257.000,12948,2,EA,1,100,0.125846
1032486.517990,1032486.517989,1760462416.330803,97324.000,12948,2,EA,1,100,0.126018
1032486.583995,1032486.583994,1760462416.396808,97390.000,12963,1,EA,1,100,0.126185
1032486.651000,1032486.650999,1760462416.463814,97457.000,12980,2,EA,1,100,0.126352
1032486.718005,1032486.718004,1760462416.530819,97524.000,12980,2,EA,1,100,0.126497
1032486.784010,1032486.784009,1760462416.596824,97590.000,12995,1,EA,1,100,0.126668
1032486.851015,1032486.851014,1760462416.663829,97657.000,13012,2,EA,1,100,0.126742
1032486.918020,1032486.918019,1760462416.730834,97724.000,13012,2,EA,1,100,0.126798
1032486.984025,1032486.984023,1760462416.796839,97790.000,13027,1,EA,1,100,0.126911
1032487.051030,1032487.051028,1760462416.863844,97857.000,13042,2,EA,1,100,0.127041
1032487.118035,1032487.118033,1760462416.930850,97924.000,13042,2,EA,1,100,0.127153
1032487.184040,1032487.184038,1760462416.996855,97990.000,13060,1,EA,1,100,0.127274
1032487.250545,1032487.250543,1760462417.063360,98056.500,13076,2,EA,1,100,0.127379
1032487.317050,1032487.317048,1760462417.129865,98123.000,13076,2,EA,1,100,0.127442
1032487.384055,1032487.384053,1760462417.196870,98190.000,13091,1,EA,1,100,0.127520
1032487.450560,1032487.450558,1760462417.263375,98256.500,13107,2,EA,1,100,0.127602
1032487.517065,1032487.517063,1760462417.329880,98323.000,13107,2,EA,1,100,0.127618
1032487.584070,1032487.584068,1760462417.396886,98390.000,13122,1,EA,1,100,0.127707
1032487.650575,1032487.650573,1760462417.463391,98456.500,13138,2,EA,1,100,0.127799
1032487.717080,1032487.717078,1760462417.529896,98523.000,13138,2,EA,1,100,0.127799
1032487.784085,1032487.784083,1760462417.596901,98590.000,13155,1,EA,1,100,0.127855
1032487.850590,1032487.850588,1760462417.663406,98656.500,13171,2,EA,1,100,0.127964
1032487.917095,1032487.917093,1760462417.729911,98723.000,13171,2,EA,1,100,0.128025
1032487.984100,1032487.984098,1760462417.796916,98790.000,13186,1,EA,1,100,0.128094
1032488.050605,1032488.050603,1760462417.863422,98856.500,13202,2,EA,1,100,0.128252
1032488.117110,1032488.117108,1760462417.929927,98923.000,13202,2,EA,1,100,0.128406
1032488.184115,1032488.184113,1760462417.996932,98990.000,13220,1,EA,1,100,0.128480
1032488.250620,1032488.250618,1760462418.063437,99056.500,13239,2,EA,1,100,0.128549
1032488.317125,1032488.317123,1760462418.129942,99123.000,13239,2,EA,1,100,0.128596
1032488.384130,1032488.384128,1760462418.196947,99190.000,13254,1,EA,1,100,0.128666
1032488.450635,1032488.450633,1760462418.263453,99256.500,13271,2,EA,1,100,0.128697
1032488.517140,1032488.517138,1760462418.329958,99323.000,13271,2,EA,1,100,0.128728
1032488.584145,1032488.584143,1760462418.396963,99390.000,13286,1,EA,1,100,0.128773
1032488.650650,1032488.650648,1760462418.463468,99456.500,13302,2,EA,1,100,0.128873
1032488.717155,1032488.717153,1760462418.529973,99523.000,13302,2,EA,1,100,0.128921
1032488.784160,1032488.784158,1760462418.596978,99590.000,13316,1,EA,1,100,0.128986
1032488.850665,1032488.850663,1760462418.663483,99656.500,13333,2,EA,1,100,0.129053
1032488.917170,1032488.917168,1760462418.729989,99723.000,13333,2,EA,1,100,0.129163
1032488.984175,1032488.984173,1760462418.796994,99790.000,13348,2,EA,1,100,0.129438
1032489.051180,1032489.051178,1760462418.863999,99857.000,13348,2,EA,1,100,0.129718
1032489.117185,1032489.117183,1760462418.930004,99923.000,13364,1,EA,1,100,0.129813
1032489.184190,1032489.184188,1760462418.997009,99990.000,13379,2,EA,1,100,0.129893
1032489.251195,1032489.251193,1760462419.064014,100057.000,13379,2,EA,1,100,0.130197
1032489.317200,1032489.317198,1760462419.130019,100123.000,13395,1,EA,1,100,0.130462
1032489.384205,1032489.384203,1760462419.197025,100190.000,13414,2,EA,1,100,0.130550
1032489.451210,1032489.451208,1760462419.264030,100257.000,13414,2,EA,1,100,0.130565
1032489.517215,1032489.517213,1760462419.330035,100323.000,13431,1,EA,1,100,0.130525
1032489.584220,1032489.584218,1760462419.397040,100390.000,13445,2,EA,1,100,0.130506
1032489.651225,1032489.651223,1760462419.464045,100457.000,13445,2,EA,1,100,0.130528
1032489.717230,1032489.717228,1760462419.530050,100523.000,13461,1,EA,1,100,0.130651
1032489.784235,1032489.784233,1760462419.597055,100590.000,13477,2,EA,1,100,0.130673
1032489.851240,1032489.851238,1760462419.664061,100657.000,13477,2,EA,1,100,0.130656
1032489.917245,1032489.917243,1760462419.730066,100723.000,13493,1,EA,1,100,0.130673
1032489.984250,1032489.984248,1760462419.797071,100790.000,13509,2,EA,1,100,0.130759
1032490.051255,1032490.051253,1760462419.864076,100857.000,13509,2,EA,1,100,0.130816
1032490.117259,1032490.117258,1760462419.930081,100923.000,13525,1,EA,1,100,0.130904
1032490.184264,1032490.184263,1760462419.997087,100990.000,13541,2,EA,1,100,0.131035
1032490.251269,1032490.251268,1760462420.064092,101057.000,13541,2,EA,1,100,0.131166
1032490.317274,1032490.317273,1760462420.130097,101123.000,13557,1,EA,1,100,0.131310
1032490.383779,1032490.383778,1760462420.196602,101189.500,13573,2,EA,1,100,0.131350
1032490.450284,1032490.450283,1760462420.263107,101256.000,13573,2,EA,1,100,0.131400
1032490.517289,1032490.517288,1760462420.330112,101323.000,13590,1,EA,1,100,0.131422
1032490.583794,1032490.583793,1760462420.396617,101389.500,13605,2,EA,1,100,0.131435
1032490.650299,1032490.650298,1760462420.463122,101456.000,13605,2,EA,1,100,0.131425
1032490.717304,1032490.717303,1760462420.530128,101523.000,13621,1,EA,1,100,0.131442
1032490.783809,1032490.783808,1760462420.596633,101589.500,13637,2,EA,1,100,0.131517
1032490.850314,1032490.850313,1760462420.663138,101656.000,13637,2,EA,1,100,0.131542
1032490.917319,1032490.917318,1760462420.730143,101723.000,13652,1,EA,1,100,0.131562
1032490.983824,1032490.983823,1760462420.796648,101789.500,13669,2,EA,1,100,0.131676
1032491.050329,1032491.050328,1760462420.863153,101856.000,13669,2,EA,1,100,0.132002
1032491.117334,1032491.117333,1760462420.930158,101923.000,13685,1,EA,1,100,0.132180
1032491.183839,1032491.183837,1760462420.996664,101989.500,13701,2,EA,1,100,0.132228
1032491.250344,1032491.250342,1760462421.063169,102056.000,13701,2,EA,1,100,0.132228
1032491.317349,1032491.317347,1760462421.130174,102123.000,13718,2,EA,1,100,0.132173
1032491.384354,1032491.384352,1760462421.197179,102190.000,13718,2,EA,1,100,0.132240
1032491.450359,1032491.450357,1760462421.263184,102256.000,13733,1,EA,1,100,0.132314
1032491.517364,1032491.517362,1760462421.330189,102323.000,13752,2,EA,1,100,0.132374
1032491.584369,1032491.584367,1760462421.397195,102390.000,13752,2,EA,1,100,0.132412
1032491.650374,1032491.650372,1760462421.463200,102456.000,13767,1,EA,1,100,0.132437
1032491.717379,1032491.717377,1760462421.530205,102523.000,13782,2,EA,1,100,0.132455
1032491.784384,1032491.784382,1760462421.597210,102590.000,13782,2,EA,1,100,0.132498
1032491.850389,1032491.850387,1760462421.663215,102656.000,13798,1,EA,1,100,0.132738
1032491.917394,1032491.917392,1760462421.730220,102723.000,13816,2,EA,1,100,0.132812
1032491.984399,1032491.984397,1760462421.797225,102790.000,13816,2,EA,1,100,0.132759
1032492.050404,1032492.050402,1760462421.863230,102856.000,13831,1,EA,1,100,0.132774
1032492.117409,1032492.117407,1760462421.930236,102923.000,13849,2,EA,1,100,0.132827
1032492.184414,1032492.184412,1760462421.997241,102990.000,13849,2,EA,1,100,0.132873
1032492.250419,1032492.250417,1760462422.063246,103056.000,13864,1,EA,1,100,0.132893
1032492.317424,1032492.317422,1760462422.130251,103123.000,13880,2,EA,1,100,0.132840
1032492.384429,1032492.384427,1760462422.197256,103190.000,13880,2,EA,1,100,0.132858
1032492.450434,1032492.450432,1760462422.263261,103256.000,13895,1,EA,1,100,0.132916
1032492.517439,1032492.517437,1760462422.330267,103323.000,13911,2,EA,1,100,0.133072
1032492.584444,1032492.584442,1760462422.397272,103390.000,13911,2,EA,1,100,0.133169
1032492.650449,1032492.650447,1760462422.463277,103456.000,13928,1,EA,1,100,0.133222
1032492.717454,1032492.717452,1760462422.530282,103523.000,13946,2,EA,1,100,0.133248
1032492.784459,1032492.784457,1760462422.597287,103590.000,13946,2,EA,1,100,0.133197
1032492.850464,1032492.850462,1760462422.663292,103656.000,13962,1,EA,1,100,0.133161
1032492.917469,1032492.917467,1760462422.730298,103723.000,13977,2,EA,1,100,0.133174
1032492.984474,1032492.984472,1760462422.797303,103790.000,13977,2,EA,1,100,0.133151
1032493.050479,1032493.050477,1760462422.863308,103856.000,13992,1,EA,1,100,0.133156
1032493.117484,1032493.117482,1760462422.930313,103923.000,14009,2,EA,1,100,0.133210
1032493.184489,1032493.184487,1760462422.997318,103990.000,14009,2,EA,1,100,0.133263
1032493.250494,1032493.250492,1760462423.063323,104056.000,14028,1,EA,1,100,0.133294
1032493.317499,1032493.317497,1760462423.130328,104123.000,14044,2,EA,1,100,0.133320
1032493.384504,1032493.384502,1760462423.197334,104190.000,14044,2,EA,1,100,0.133330
1032493.450509,1032493.450507,1760462423.263339,104256.000,14058,1,EA,1,100,0.133360
1032493.517514,1032493.517512,1760462423.330344,104323.000,14075,2,EA,1,100,0.133407
1032493.584519,1032493.584517,1760462423.397349,104390.000,14075,2,EA,1,100,0.133466
1032493.650524,1032493.650522,1760462423.463354,104456.000,14090,1,EA,1,100,0.133530
1032493.717029,1032493.717027,1760462423.529859,104522.500,14108,2,EA,1,100,0.133607
1032493.783534,1032493.783532,1760462423.596364,104589.000,14108,2,EA,1,100,0.133684
1032493.850539,1032493.850537,1760462423.663370,104656.000,14123,2,EA,1,100,0.133769
1032493.917544,1032493.917542,1760462423.730375,104723.000,14123,2,EA,1,100,0.133854
1032493.983549,1032493.983547,1760462423.796380,104789.000,14139,1,EA,1,100,0.133939
1032494.050554,1032494.050552,1760462423.863385,104856.000,14154,2,EA,1,100,0.134004
1032494.117559,1032494.117557,1760462423.930390,104923.000,14154,2,EA,1,100,0.134053
1032494.183564,1032494.183562,1760462423.996395,104989.000,14171,1,EA,1,100,0.134092
1032494.250569,1032494.250567,1760462424.063401,105056.000,14187,2,EA,1,100,0.134128
1032494.317574,1032494.317572,1760462424.130406,105123.000,14187,2,EA,1,100,0.134177
1032494.383579,1032494.383577,1760462424.196411,105189.000,14205,1,EA,1,100,0.134250
1032494.450584,1032494.450582,1760462424.263416,105256.000,14221,2,EA,1,100,0.134315
1032494.517589,1032494.517587,1760462424.330421,105323.000,14221,2,EA,1,100,0.134364
1032494.583593,1032494.583592,1760462424.396426,105389.000,14239,1,EA,1,100,0.134398
1032494.650598,1032494.650597,1760462424.463431,105456.000,14253,2,EA,1,100,0.134445
1032494.717603,1032494.717602,1760462424.530437,105523.000,14253,2,EA,1,100,0.134533
1032494.783608,1032494.783607,1760462424.596442,105589.000,14269,1,EA,1,100,0.134638
1032494.850613,1032494.850612,1760462424.663447,105656.000,14285,2,EA,1,100,0.134727
1032494.917618,1032494.917617,1760462424.730452,105723.000,14285,2,EA,1,100,0.134810
1032494.983623,1032494.983622,1760462424.796457,105789.000,14303,1,EA,1,100,0.134886
1032495.050628,1032495.050627,1760462424.863462,105856.000,14319,2,EA,1,100,0.134897
1032495.117633,1032495.117632,1760462424.930467,105923.000,14319,2,EA,1,100,0.134907
1032495.183638,1032495.183637,1760462424.996472,105989.000,14336,1,EA,1,100,0.134941
1032495.250643,1032495.250642,1760462425.063478,106056.000,14351,2,EA,1,100,0.134973
1032495.317648,1032495.317647,1760462425.130483,106123.000,14351,2,EA,1,100,0.135031
1032495.383653,1032495.383652,1760462425.196488,106189.000,14367,1,EA,1,100,0.135078
1032495.450658,1032495.450657,1760462425.263493,106256.000,14384,2,EA,1,100,0.135130
1032495.517663,1032495.517662,1760462425.330498,106323.000,14384,2,EA,1,100,0.135217
1032495.583668,1032495.583666,1760462425.396503,106389.000,14400,1,EA,1,100,0.135280
1032495.650673,1032495.650671,1760462425.463509,106456.000,14417,2,EA,1,100,0.135331
1032495.717678,1032495.717676,1760462425.530514,106523.000,14417,2,EA,1,100,0.135378
1032495.783683,1032495.783681,1760462425.596519,106589.000,14433,1,EA,1,100,0.135404
1032495.850688,1032495.850686,1760462425.663524,106656.000,14448,2,EA,1,100,0.135404
1032495.917693,1032495.917691,1760462425.730529,106723.000,14448,2,EA,1,100,0.135415
1032495.983698,1032495.983696,1760462425.796534,106789.000,14464,1,EA,1,100,0.135441
1032496.050703,1032496.050701,1760462425.863539,106856.000,14481,2,EA,1,100,0.135463
1032496.117708,1032496.117706,1760462425.930545,106923.000,14481,2,EA,1,100,0.135484
1032496.183713,1032496.183711,1760462425.996550,106989.000,14498,1,EA,1,100,0.135513
1032496.250718,1032496.250716,1760462426.063555,107056.000,14513,2,EA,1,100,0.135537
1032496.317723,1032496.317721,1760462426.130560,107123.000,14513,2,EA,1,100,0.135558
1032496.384228,1032496.384226,1760462426.197065,107189.500,14528,2,EA,1,100,0.135563
1032496.450733,1032496.450731,1760462426.263570,107256.000,14528,2,EA,1,100,0.135560
1032496.517738,1032496.517736,1760462426.330575,107323.000,14544,1,EA,1,100,0.135563
1032496.584243,1032496.584241,1760462426.397081,107389.500,14560,2,EA,1,100,0.135576
1032496.650748,1032496.650746,1760462426.463586,107456.000,14560,2,EA,1,100,0.135611
1032496.717753,1032496.717751,1760462426.530591,107523.000,14577,1,EA,1,100,0.135629
1032496.784258,1032496.784256,1760462426.597096,107589.500,14593,2,EA,1,100,0.135669
1032496.850763,1032496.850761,1760462426.663601,107656.000,14593,2,EA,1,100,0.135709
1032496.917768,1032496.917766,1760462426.730606,107723.000,14608,1,EA,1,100,0.135725
1032496.984273,1032496.984271,1760462426.797112,107789.500,14624,2,EA,1,100,0.135754
1032497.050778,1032497.050776,1760462426.863617,107856.000,14624,2,EA,1,100,0.135767
1032497.117783,1032497.117781,1760462426.930622,107923.000,14639,1,EA,1,100,0.135778
1032497.184288,1032497.184286,1760462426.997127,107989.500,14655,2,EA,1,100,0.135794
1032497.250793,1032497.250791,1760462427.063632,108056.000,14655,2,EA,1,100,0.135812
1032497.316798,1032497.316796,1760462427.129637,108122.000,14672,1,EA,1,100,0.135807
1032497.383803,1032497.383801,1760462427.196642,108189.000,14688,2,EA,1,100,0.135818
1032497.450808,1032497.450806,1760462427.263648,108256.000,14688,2,EA,1,100,0.135855
1032497.517813,1032497.517811,1760462427.330653,108323.000,14704,1,EA,1,100,0.135903
1032497.584318,1032497.584316,1760462427.397158,108389.500,14719,2,EA,1,100,0.135919
1032497.650823,1032497.650821,1760462427.463663,108456.000,14719,2,EA,1,100,0.135953
1032497.716828,1032497.716826,1760462427.529668,108522.000,14734,1,EA,1,100,0.135977
1032497.783833,1032497.783831,1760462427.596673,108589.000,14751,2,EA,1,100,0.136012
1032497.850838,1032497.850836,1760462427.663678,108656.000,14751,2,EA,1,100,0.136065
1032497.917843,1032497.917841,1760462427.730684,108723.000,14768,1,EA,1,100,0.136132
1032497.984348,1032497.984346,1760462427.797189,108789.500,14783,2,EA,1,100,0.136223
1032498.050853,1032498.050851,1760462427.863694,108856.000,14783,2,EA,1,100,0.136303
1032498.116858,1032498.116856,1760462427.929699,108922.000,14798,1,EA,1,100,0.136396
1032498.183863,1032498.183861,1760462427.996704,108989.000,14817,2,EA,1,100,0.136458
1032498.250868,1032498.250866,1760462428.063709,109056.000,14817,2,EA,1,100,0.136501
1032498.316873,1032498.316871,1760462428.129714,109122.000,14834,1,EA,1,100,0.136576
1032498.383878,1032498.383876,1760462428.196720,109189.000,14850,2,EA,1,100,0.136643
1032498.450883,1032498.450881,1760462428.263725,109256.000,14850,2,EA,1,100,0.136716
1032498.517388,1032498.517386,1760462428.330230,109322.500,14865,2,EA,1,100,0.136765
1032498.583893,1032498.583891,1760462428.396735,109389.000,14865,2,EA,1,100,0.136818
1032498.650898,1032498.650896,1760462428.463740,109456.000,14881,1,EA,1,100,0.136872
1032498.717403,1032498.717401,1760462428.530245,109522.500,14898,2,EA,1,100,0.136907
1032498.783908,1032498.783906,1760462428.596750,109589.000,14898,2,EA,1,100,0.136921
1032498.850913,1032498.850911,1760462428.663756,109656.000,14915,1,EA,1,100,0.136916
1032498.917418,1032498.917416,1760462428.730261,109722.500,14931,2,EA,1,100,0.136943
1032498.983923,1032498.983921,1760462428.796766,109789.000,14931,2,EA,1,100,0.136986
1032499.050928,1032499.050926,1760462428.863771,109856.000,14947,1,EA,1,100,0.137021
1032499.117433,1032499.117431,1760462428.930276,109922.500,14963,2,EA,1,100,0.137080
1032499.183937,1032499.183936,1760462428.996781,109989.000,14963,2,EA,1,100,0.137143
1032499.250942,1032499.250941,1760462429.063787,110056.000,14979,1,EA,1,100,0.137178
1032499.317447,1032499.317446,1760462429.130292,110122.500,14995,2,EA,1,100,0.137219
1032499.383952,1032499.383951,1760462429.196797,110189.000,14995,2,EA,1,100,0.137213
1032499.450957,1032499.450956,1760462429.263802,110256.000,15013,1,EA,1,100,0.137197
1032499.517462,1032499.517461,1760462429.330307,110322.500,15029,2,EA,1,100,0.137224
1032499.583967,1032499.583966,1760462429.396812,110389.000,15029,2,EA,1,100,0.137259
1032499.650972,1032499.650971,1760462429.463817,110456.000,15045,1,EA,1,100,0.137278
1032499.717477,1032499.717476,1760462429.530323,110522.500,15059,2,EA,1,100,0.137284
1032499.783982,1032499.783981,1760462429.596828,110589.000,15059,2,EA,1,100,0.137297
1032499.850987,1032499.850986,1760462429.663833,110656.000,15076,1,EA,1,100,0.137286
1032499.917492,1032499.917491,1760462429.730338,110722.500,15093,2,EA,1,100,0.137273
1032499.983997,1032499.983995,1760462429.796843,110789.000,15093,2,EA,1,100,0.137235
1032500.051002,1032500.051001,1760462429.863848,110856.000,15109,1,EA,1,100,0.137210
1032500.117507,1032500.117505,1760462429.930353,110922.500,15124,2,EA,1,100,0.137208
1032500.184012,1032500.184010,1760462429.996859,110989.000,15124,2,EA,1,100,0.137170
1032500.251017,1032500.251015,1760462430.063864,111056.000,15140,1,EA,1,100,0.137110
1032500.317522,1032500.317520,1760462430.130369,111122.500,15155,2,EA,1,100,0.137051
1032500.384027,1032500.384025,1760462430.196874,111189.000,15155,2,EA,1,100,0.136983
1032500.451032,1032500.451030,1760462430.263879,111256.000,15171,1,EA,1,100,0.136945
1032500.517537,1032500.517535,1760462430.330384,111322.500,15189,2,EA,1,100,0.136902
1032500.584042,1032500.584040,1760462430.396889,111389.000,15189,2,EA,1,100,0.136878
1032500.651047,1032500.651045,1760462430.463895,111456.000,15204,1,EA,1,100,0.136862
1032500.717552,1032500.717550,1760462430.530400,111522.500,15219,2,EA,1,100,0.136870
1032500.784057,1032500.784055,1760462430.596905,111589.000,15219,2,EA,1,100,0.136878
1032500.850562,1032500.850560,1760462430.663410,111655.500,15236,2,EA,1,100,0.136897
1032500.917067,1032500.917065,1760462430.729915,111722.000,15236,2,EA,1,100,0.136899
1032500.984072,1032500.984070,1760462430.796920,111789.000,15251,1,EA,1,100,0.136883
1032501.050577,1032501.050575,1760462430.863425,111855.500,15268,2,EA,1,100,0.136886
1032501.117082,1032501.117080,1760462430.929931,111922.000,15268,2,EA,1,100,0.136886
1032501.184087,1032501.184085,1760462430.996936,111989.000,15284,1,EA,1,100,0.136864
1032501.250592,1032501.250590,1760462431.063441,112055.500,15300,2,EA,1,100,0.136840
1032501.317097,1032501.317095,1760462431.129946,112122.000,15300,2,EA,1,100,0.136800
1032501.384102,1032501.384100,1760462431.196951,112189.000,15315,1,EA,1,100,0.136767
1032501.450607,1032501.450605,1760462431.263456,112255.500,15331,2,EA,1,100,0.136727
1032501.517112,1032501.517110,1760462431.329962,112322.000,15331,2,EA,1,100,0.136673
1032501.584117,1032501.584115,1760462431.396967,112389.000,15346,1,EA,1,100,0.136633
1032501.650622,1032501.650620,1760462431.463472,112455.500,15364,2,EA,1,100,0.136622
1032501.717127,1032501.717125,1760462431.529977,112522.000,15364,2,EA,1,100,0.136603
1032501.784132,1032501.784130,1760462431.596982,112589.000,15379,1,EA,1,100,0.136603
1032501.850637,1032501.850635,1760462431.663487,112655.500,15395,2,EA,1,100,0.136603
1032501.917142,1032501.917140,1760462431.729992,112722.000,15395,2,EA,1,100,0.136587
1032501.984147,1032501.984145,1760462431.796998,112789.000,15410,1,EA,1,100,0.136565
1032502.050652,1032502.050650,1760462431.863503,112855.500,15426,2,EA,1,100,0.136523
1032502.117157,1032502.117155,1760462431.930008,112922.000,15426,2,EA,1,100,0.136504
1032502.184162,1032502.184160,1760462431.997013,112989.000,15442,1,EA,1,100,0.136482
1032502.250667,1032502.250665,1760462432.063518,113055.500,15459,2,EA,1,100,0.136466
1032502.317172,1032502.317170,1760462432.130023,113122.000,15459,2,EA,1,100,0.136415
1032502.384177,1032502.384175,1760462432.197028,113189.000,15474,1,EA,1,100,0.136370
1032502.450682,1032502.450680,1760462432.263534,113255.500,15491,2,EA,1,100,0.136338
1032502.517187,1032502.517185,1760462432.330039,113322.000,15491,2,EA,1,100,0.136322
1032502.584192,1032502.584190,1760462432.397044,113389.000,15506,1,EA,1,100,0.136305
1032502.650697,1032502.650695,1760462432.463549,113455.500,15521,2,EA,1,100,0.136287
1032502.717202,1032502.717200,1760462432.530054,113522.000,15521,2,EA,1,100,0.136265
1032502.784207,1032502.784205,1760462432.597059,113589.000,15538,1,EA,1,100,0.136239
1032502.850712,1032502.850710,1760462432.663564,113655.500,15555,2,EA,1,100,0.136215
1032502.917217,1032502.917215,1760462432.730070,113722.000,15555,2,EA,1,100,0.136204
1032502.984222,1032502.984220,1760462432.797075,113789.000,15570,1,EA,1,100,0.136164
1032503.050727,1032503.050725,1760462432.863580,113855.500,15586,2,EA,1,100,0.136132
